infoStartAddr:	0x36E24
numEntries:	0x295	661
title:	EQUIP_PARAM_WEAPON_ST
paramStartAddr:	0x00003E38
entryID   	paramAddr 	infoAddr  	behaviorVariationId	sortId	wanderingEquipId	weight	weaponWeightRate	fixPrice	basicPrice	sellValue	correctStrength	correctAgility	correctMagic	correctFaith	physGuardCutRate	magGuardCutRate	fireGuardCutRate	thunGuardCutRate	spEffectBehaviorId0	spEffectBehaviorId1	spEffectBehaviorId2	residentSpEffectId	residentSpEffectId1	residentSpEffectId2	materialSetId	originEquipWep	originEquipWep1	originEquipWep2	originEquipWep3	originEquipWep4	originEquipWep5	originEquipWep6	originEquipWep7	originEquipWep8	originEquipWep9	originEquipWep10	originEquipWep11	originEquipWep12	originEquipWep13	originEquipWep14	originEquipWep15	antiDemonDamageRate	antSaintDamageRate	antWeakA_DamageRate	antWeakB_DamageRate	vagrantItemLotId	vagrantBonusEneDropItemLotId	vagrantItemEneDropItemLotId	equipModelId	iconId	durability	durabilityMax	attackThrowEscape	parryDamageLife	attackBasePhysics	attackBaseMagic	attackBaseFire	attackBaseThunder	attackBaseStamina	saWeaponDamage	saDurability	guardAngle	staminaGuardDef	reinforceTypeId	compTrophySedId	trophySeqId	throwAtkRate	bowDistRate	equipModelCategory	equipModelGender	weaponCategory	wepmotionCategory	guardmotionCategory	atkMaterial	defMaterial	defSfxMaterial	correctType	spAttribute	spAtkcategory	wepmotionOneHandId	wepmotionBothHandId	properStrength	properAgility	properMagic	properFaith	overStrength	attackBaseParry	defenseBaseParry	guardBaseRepel	attackBaseRepel	guardCutCancelRate	guardLevel	slashGuardCutRate	blowGuardCutRate	thrustGuardCutRate	poisonGuardResist	diseaseGuardResist	bloodGuardResist	curseGuardResist	isDurabilityDivergence	rightHandEquipable:1	leftHandEquipable:1	bothHandEquipable:1	arrowSlotEquipable:1	boltSlotEquipable:1	enableGuard:1	enableParry:1	enableMagic:1	enableSorcery:1	enableMiracle:1	enableVowMagic:1	isNormalAttackType:1	isBlowAttackType:1	isSlashAttackType:1	isThrustAttackType:1	isEnhance:1	isLuckCorrect:1	isCustom:1	disableBaseChangeReset:1	disableRepair:1	isDarkHand:1	simpleModelForDlc:1	lanternWep:1	isVersusGhostWep:1	baseChangeCategory:6	isDragonSlayer:1	isDeposit:1	disableMultiDropShare:1	invisibleOnRemo:1	isAttributeWep:1	isEnchantLeftHand:1	isGuestDrop:1	therianthropeGuardResist	PhysAtkMenuDispType	wepmotionHangType	dmypolyId_Slot0RightHang	dmypolyId_Slot0RightFormA	dmypolyId_Slot0RightFormB	dmypolyId_Slot0LeftHang	dmypolyId_Slot0LeftFormA	dmypolyId_Slot0LeftFormB	dmypolyId_Slot1RightHang	dmypolyId_Slot1RightFormA	dmypolyId_Slot1RightFormB	dmypolyId_Slot1LeftHang	dmypolyId_Slot1LeftFormA	dmypolyId_Slot1LeftFormB	dmypolyId_Slot2RightHang	dmypolyId_Slot2RightFormA	dmypolyId_Slot2RightFormB	dmypolyId_Slot2LeftHang	dmypolyId_Slot2LeftFormA	dmypolyId_Slot2LeftFormB	dmypolyId_Slot3RightHang	dmypolyId_Slot3RightFormA	dmypolyId_Slot3RightFormB	dmypolyId_Slot3LeftHang	dmypolyId_Slot3LeftFormA	dmypolyId_Slot3LeftFormB	wepRegainHp	bulletConsumeNum	repositoryCategory
0x004DFC74	0x0000EB08	0x0003757A	510	25209	5190000	6.000	0.000	1665	660	42000	29.000	73.000	0.000	67.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	900	5110800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	152	57	0	0	126	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	0	 5263 938c ff0b ff19
0x004DFCD8	0x0000EC44	0x00037584	510	25210	5190000	6.000	0.000	1800	720	42000	30.000	75.000	0.000	70.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	1000	5110900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	160	60	0	0	130	20	0	0	30	0	5	7	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	80	-1	0	 5263 938c ff0b ff11 ff10
0x004E2000	0x0000ED80	0x00037590	510	25300	5190000	6.000	0.000	450	180	42000	20.000	55.000	0.000	40.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	0	5120000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	80	30	0	0	90	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	0	 5263 938c
0x004E2064	0x0000EEBC	0x00037596	510	25301	5190000	6.000	0.000	585	240	42000	21.000	57.000	0.000	43.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	100	5120000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	88	33	0	0	94	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	0	 5263 938c ff0b ff11
0x004E20C8	0x0000EFF8	0x000375A0	510	25302	5190000	6.000	0.000	720	280	42000	22.000	59.000	0.000	46.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	200	5120100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	96	36	0	0	98	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	0	 5263 938c ff0b ff12
0x004E212C	0x0000F134	0x000375AA	510	25303	5190000	6.000	0.000	855	340	42000	23.000	61.000	0.000	49.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	300	5120200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	104	39	0	0	102	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	59	-1	0	 5263 938c ff0b ff13
0x004E2190	0x0000F270	0x000375B4	510	25304	5190000	6.000	0.000	990	400	42000	24.000	63.000	0.000	52.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	400	5120300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	112	42	0	0	106	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	0	 5263 938c ff0b ff14
0x004E21F4	0x0000F3AC	0x000375BE	510	25305	5190000	6.000	0.000	1125	460	42000	25.000	65.000	0.000	55.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	500	5120400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	120	45	0	0	110	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	65	-1	0	 5263 938c ff0b ff15
0x004E2258	0x0000F4E8	0x000375C8	510	25306	5190000	6.000	0.000	1260	500	42000	26.000	67.000	0.000	58.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	600	5120500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	128	48	0	0	114	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	68	-1	0	 5263 938c ff0b ff16
0x004E22BC	0x0000F624	0x000375D2	510	25307	5190000	6.000	0.000	1395	560	42000	27.000	69.000	0.000	61.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	700	5120600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	136	51	0	0	118	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	71	-1	0	 5263 938c ff0b ff17
0x004E2320	0x0000F760	0x000375DC	510	25308	5190000	6.000	0.000	1530	620	42000	28.000	71.000	0.000	64.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	800	5120700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	144	54	0	0	122	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	74	-1	0	 5263 938c ff0b ff18
0x004E2384	0x0000F89C	0x000375E6	510	25309	5190000	6.000	0.000	1665	660	42000	29.000	73.000	0.000	67.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	900	5120800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	152	57	0	0	126	20	0	0	30	0	5	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	0	 5263 938c ff0b ff19
0x004E23E8	0x0000F9D8	0x000375F0	510	25310	5190000	6.000	0.000	1800	720	42000	30.000	75.000	0.000	70.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	1000	5120900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1021	1004	200	200	1	10	160	60	0	0	130	20	0	0	30	0	5	7	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	10	12	0	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	80	-1	0	 5263 938c ff0b ff11 ff10
0x004F3170	0x0000FB14	0x000375FC	510	-1	5190000	0.000	0.000	0	0	-1	0.000	0.000	0.000	0.000	0.0	0.0	0.0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	4021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	7	0	4	37	2	0	50	50	0	1	0	0	23	0	0	0	0	99	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	10	400	300	-1	-1	-1	-1	415	415	-1	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	15	 5f98 5f8a 5263 938c
0x005B8D80	0x0000FC50	0x00037606	600	110200	6090000	10.000	0.000	800	320	850	0.000	0.000	50.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	0	6000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	20	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283
0x005B8DE4	0x0000FD8C	0x00037610	600	110201	6090000	10.000	0.000	960	380	850	0.000	0.000	55.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	100	6000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	22	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff11
0x005B8E48	0x0000FEC8	0x0003761E	600	110202	6090000	10.000	0.000	1120	440	850	0.000	0.000	60.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	200	6000100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	25	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff12
0x005B8EAC	0x00010004	0x0003762C	600	110203	6090000	10.000	0.000	1280	520	850	0.000	0.000	65.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	300	6000200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	27	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff13
0x005B8F10	0x00010140	0x0003763A	600	110204	6090000	10.000	0.000	1440	580	850	0.000	0.000	70.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	400	6000300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	30	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff14
0x005B8F74	0x0001027C	0x00037648	600	110205	6090000	10.000	0.000	1600	640	850	0.000	0.000	75.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	500	6000400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	32	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff15
0x005B8FD8	0x000103B8	0x00037656	600	110206	6090000	10.000	0.000	1760	700	850	0.000	0.000	80.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	600	6000500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	35	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff16
0x005B903C	0x000104F4	0x00037664	600	110207	6090000	10.000	0.000	1920	760	850	0.000	0.000	85.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	700	6000600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	37	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff17
0x005B90A0	0x00010630	0x00037672	600	110208	6090000	10.000	0.000	2080	840	850	0.000	0.000	90.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	800	6000700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	40	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff18
0x005B9104	0x0001076C	0x00037680	600	110209	6090000	10.000	0.000	2240	900	850	0.000	0.000	95.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	900	6000800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	42	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff19
0x005B9168	0x000108A8	0x0003768E	600	110210	6090000	10.000	0.000	2400	960	850	0.000	0.000	100.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	1000	6000900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2600	1005	150	150	1	10	45	0	0	0	20	3	0	0	30	0	5	7	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	7	9	5	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	0	 5de5 623f 9577 9283 ff0b ff11 ff10
0x005CED10	0x000109E4	0x0003769E	600	-1	6090000	0.000	0.000	0	0	-1	0.000	0.000	0.000	0.000	0.0	0.0	0.0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	5600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	7	0	0	41	2	0	50	50	0	1	0	0	29	0	0	0	0	99	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	15	 5f98 5f8a 5de5 623f 9577 9283
0x005D1420	0x00010B20	0x000376AC	610	115200	6190000	10.000	0.000	800	320	3000	0.000	0.000	20.000	0.000	30.0	30.0	30.0	30.0	-1	-1	-1	-1	-1	-1	0	6100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	2610	1006	150	150	1	10	20	0	0	0	20	3	0	0	30	0	5	-1	0	-1	7	0	0	130	2	0	50	50	0	1	0	0	29	9	10	9	0	99	0	0	10	99	0	1	0	0	0	30	30	30	30	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	5	-1	-1	-1	-1	345	325	-1	-1	-1	2458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	 6559 4f1a 9283
