infoStartAddr:	0x2DA00
numEntries:	0x458	1112
title:	GEM_GEN_PARAM_ST
paramStartAddr:	0x00006880
entryID   	paramAddr 	infoAddr  	isUnique:1	pad_0[4]	gemNameIdOffset	disableSlotRateModify:1	slotTypeRateA	slotTypeRateB	slotTypeRateC	slotTypeRateD	slotTypeRateE	slotTypeRateF	gemRankDoping	pad_1[3]	gemeffectGenParamType_0	gemeffectGenParam_0	manifestRate_0	negativizeRate_0	gemeffectGenParamType_1	gemeffectGenParam_1	manifestRate_1	negativizeRate_1	gemeffectGenParamType_2	gemeffectGenParam_2	manifestRate_2	negativizeRate_2	gemeffectGenParamType_3	gemeffectGenParam_3	manifestRate_3	negativizeRate_3	gemeffectGenParamType_4	gemeffectGenParam_4	manifestRate_4	negativizeRate_4	gemeffectGenParamType_5	gemeffectGenParam_5	manifestRate_5	negativizeRate_5	equipableSegmentBody:1	equipableSegmentWeapon:1	unremovable:1	isGuestDrop:1
0x000186A1	0x00011DA0	0x000306F2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-458752.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 53d6 5f97 30bd 30a6 30eb 91cf 002b 0020 004c 0076 0031
0x000186A2	0x00011E30	0x0003070A	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-460800.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 53d6 5f97 30bd 30a6 30eb 91cf 002b 0020 004c 0076 0032
0x000186A3	0x00011EC0	0x00030722	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-462848.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 53d6 5f97 30bd 30a6 30eb 91cf 002b 0020 004c 0076 0033
0x00018704	0x00011F50	0x0003073A	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	48.25	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 53d6 5f97 30bd 30a6 30eb 91cf 002d
0x00018769	0x00011FE0	0x0003074A	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-23622320128.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30a2 30a4 30c6 30e0 30c9 30ed 30c3 30d7 7387 0020 004c 0076 0031
0x0001876A	0x00012070	0x00030766	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-23756537856.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30a2 30a4 30c6 30e0 30c9 30ed 30c3 30d7 7387 0020 004c 0076 0032
0x0001876B	0x00012100	0x00030782	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-23890755584.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30a2 30a4 30c6 30e0 30c9 30ed 30c3 30d7 7387 0020 004c 0076 0033
0x000187CD	0x00012190	0x0003079E	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-5222680231936.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6700 5927 0048 0050 0020 004c 0076 0031
0x000187CE	0x00012220	0x000307B0	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-5257039970304.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6700 5927 0048 0050 0020 004c 0076 0032
0x000187CF	0x000122B0	0x000307C2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-5291399708672.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6700 5927 0048 0050 0020 004c 0076 0033
0x00018831	0x00012340	0x000307D4	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-261208778387488768.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6700 5927 30b9 30bf 30df 30ca 0020 004c 0076 0031
0x00018832	0x000123D0	0x000307EA	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-262334678294331392.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6700 5927 30b9 30bf 30df 30ca 0020 004c 0076 0032
0x00018833	0x00012460	0x00030800	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-263460578201174016.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6700 5927 30b9 30bf 30df 30ca 0020 004c 0076 0033
0x00018895	0x000124F0	0x00030816	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-13576803638250229989376.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 30c0 30e1 30fc 30b8 3011 0020 004c 0076 0031
0x00018896	0x00012580	0x00030830	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-13650590614545068195840.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 30c0 30e1 30fc 30b8 3011 0020 004c 0076 0032
0x00018897	0x00012610	0x0003084A	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-13724377590839906402304.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 30c0 30e1 30fc 30b8 3011 0020 004c 0076 0033
0x000188F9	0x000126A0	0x00030864	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-3022314549036572936765440.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 0048 0050 56de 5fa9 3011 0020 004c 0076 0031
0x000188FA	0x00012730	0x0003087E	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-3041204014968051517620224.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 0048 0050 56de 5fa9 3011 0020 004c 0076 0032
0x000188FB	0x000127C0	0x00030898	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-3060093480899530098475008.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 0048 0050 56de 5fa9 3011 0020 004c 0076 0033
0x0001895D	0x00012850	0x000308B2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-148552804714245632987894906880.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 9283 5f3e 56de 5fa9 3011 0020 004c 0076 0031
0x0001895E	0x000128E0	0x000308CC	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-149171774733888323125344468992.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 9283 5f3e 56de 5fa9 3011 0020 004c 0076 0032
0x0001895F	0x00012970	0x000308E6	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-149790744753531013262794031104.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 9283 5f3e 56de 5fa9 3011 0020 004c 0076 0033
0x000189C1	0x00012A00	0x00030900	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-7788445287802241442795744493830144.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 30bd 30a6 30eb 53d6 5f97 3011 0020 004c 0076 0031
0x000189C2	0x00012A90	0x0003091C	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-7829010107009544783643638996402176.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 30bd 30a6 30eb 53d6 5f97 3011 0020 004c 0076 0032
0x000189C3	0x00012B20	0x00030938	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-7869574926216848124491533498974208.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6295 3052 3010 30bd 30a6 30eb 53d6 5f97 3011 0020 004c 0076 0033
0x00018A24	0x00012BB0	0x00030954	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	51.50	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 65ac 6483 3011
0x00018A88	0x00012C40	0x0003096C	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	51.75	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 6253 6483 3011
0x00018AEC	0x00012CD0	0x00030984	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	52.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 523a 7a81 3011
0x00018B50	0x00012D60	0x0003099C	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	52.25	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 9283 3011
0x00018BB5	0x00012DF0	0x000309B2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 9b54 6cd5 3011 0020 004c 0076 0031
0x00018BB6	0x00012E80	0x000309D2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 9b54 6cd5 3011 0020 004c 0076 0032
0x00018BB7	0x00012F10	0x000309F2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 9b54 6cd5 3011 0020 004c 0076 0033
0x00018C19	0x00012FA0	0x00030A12	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 708e 3011 002b 0020 004c 0076 0031
0x00018C1A	0x00013030	0x00030A32	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 708e 3011 002b 0020 004c 0076 0032
0x00018C1B	0x000130C0	0x00030A52	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 708e 3011 002b 0020 004c 0076 0033
0x00018C7C	0x00013150	0x00030A72	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	53.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 708e 3011 002d
0x00018CE1	0x000131E0	0x00030A8A	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 96f7 3011 0020 004c 0076 0031
0x00018CE2	0x00013270	0x00030AA8	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 96f7 3011 0020 004c 0076 0032
0x00018CE3	0x00013300	0x00030AC6	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 96f7 3011 0020 004c 0076 0033
0x00018D45	0x00013390	0x00030AE4	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 7269 7406 3011 0020 004c 0076 0031
0x00018D46	0x00013420	0x00030B04	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 7269 7406 3011 0020 004c 0076 0032
0x00018D47	0x000134B0	0x00030B24	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 7269 7406 3011 0020 004c 0076 0033
0x00018DA9	0x00013540	0x00030B44	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 5168 3011 002b 0020 004c 0076 0031
0x00018DAA	0x000135D0	0x00030B64	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 5168 3011 002b 0020 004c 0076 0032
0x00018DAB	0x00013660	0x00030B84	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 5168 3011 002b 0020 004c 0076 0033
0x00018E0C	0x000136F0	0x00030BA4	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	54.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 5168 3011 002d
0x00018E71	0x00013780	0x00030BBC	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 6bd2 3011 0020 004c 0076 0031
0x00018E72	0x00013810	0x00030BD2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 6bd2 3011 0020 004c 0076 0032
0x00018E73	0x000138A0	0x00030BE8	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 6bd2 3011 0020 004c 0076 0033
0x00018ED5	0x00013930	0x00030BFE	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 51fa 8840 3011 0020 004c 0076 0031
0x00018ED6	0x000139C0	0x00030C16	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 51fa 8840 3011 0020 004c 0076 0032
0x00018ED7	0x00013A50	0x00030C2E	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 51fa 8840 3011 0020 004c 0076 0033
0x00018F39	0x00013AE0	0x00030C46	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 72c2 6c17 3011 0020 004c 0076 0031
0x00018F3A	0x00013B70	0x00030C5E	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 72c2 6c17 3011 0020 004c 0076 0032
0x00018F3B	0x00013C00	0x00030C76	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 72c2 6c17 3011 0020 004c 0076 0033
0x00018F9D	0x00013C90	0x00030C8E	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 5168 3011 0020 004c 0076 0031
0x00018F9E	0x00013D20	0x00030CA4	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 5168 3011 0020 004c 0076 0032
0x00018F9F	0x00013DB0	0x00030CBA	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8010 6027 5024 3010 5168 3011 0020 004c 0076 0033
0x00019001	0x00013E40	0x00030CD0	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	65536	47223664828696452136960.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7363 5316 5ef6 9577 0020 004c 0076 0031
0x00019002	0x00013ED0	0x00030CE2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	65536	47518812733875804962816.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7363 5316 5ef6 9577 0020 004c 0076 0032
0x00019003	0x00013F60	0x00030CF4	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	0.00	0.00	17096	65536	47813960639055157788672.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7363 5316 5ef6 9577 0020 004c 0076 0033
0x00019064	0x00013FF0	0x00030D06	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	55.50	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6bd2 77ed 7e2e
0x000190C8	0x00014080	0x00030D0E	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	55.75	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 51fa 8840 7de9 548c
0x0001912C	0x00014110	0x00030D18	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	56.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8f38 8840 6db2 56de 5fa9 91cf 002b
0x00019190	0x000141A0	0x00030D28	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	56.25	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8f38 8840 6db2 56de 5fa9 91cf 002d
0x000191F5	0x00014230	0x00030D38	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	369098752.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8f38 8840 6db2 6240 6301 4e0a 9650 002b 0020 004c 0076 0030 002e 0033
0x000191F6	0x000142C0	0x00030D56	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	371195904.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8f38 8840 6db2 6240 6301 4e0a 9650 002b 0020 004c 0076 0030 002e 0035
0x000191F7	0x00014350	0x00030D74	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	373293056.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8f38 8840 6db2 6240 6301 4e0a 9650 002b 0020 004c 0076 0031
0x000191F8	0x000143E0	0x00030D8E	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	375390208.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8f38 8840 6db2 6240 6301 4e0a 9650 002b 0020 004c 0076 0032
0x000191F9	0x00014470	0x00030DA8	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	377487360.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8f38 8840 6db2 6240 6301 4e0a 9650 002b 0020 004c 0076 0033
0x00019258	0x00014500	0x00030DC2	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	131072	56.75	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8f38 8840 6db2 6240 6301 4e0a 9650 002d
