infoStartAddr:	0xEBA68
numEntries:	0x3ED6	16086
title:	GEMEFFECT_PARAM_ST
paramStartAddr:	0x0005E450
entryID   	paramAddr 	infoAddr  	speffectId	categoryId	effectRank	rankMin	rankMax	disposalPrice	gemIconIdOffset	pad0[2]	gemNameIdOffset	speffectId_forAtk
0x00009280	0x0007C738	0x00112F5E	-1	280500	4	0	100	200	60	140	2700	37504	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0034
0x00009281	0x0007C75C	0x00112F94	-1	280500	5	0	100	250	61	141	2701	37505	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0035
0x00009282	0x0007C780	0x00112FCA	-1	280500	6	0	100	300	61	141	2701	37506	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0036
0x00009283	0x0007C7A4	0x00113000	-1	280500	7	0	100	350	61	141	2701	37507	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0037
0x00009284	0x0007C7C8	0x00113036	-1	280500	8	0	100	400	62	142	2702	37508	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0038
0x00009285	0x0007C7EC	0x0011306C	-1	280500	9	0	100	450	62	142	2702	37509	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0039
0x00009286	0x0007C810	0x001130A2	-1	280500	10	0	100	500	62	142	2702	37510	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0030
0x00009287	0x0007C834	0x001130DA	-1	280500	11	0	100	550	63	143	2703	37511	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0031
0x00009288	0x0007C858	0x00113112	-1	280500	12	0	100	600	63	143	2703	37512	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0032
0x00009289	0x0007C87C	0x0011314A	-1	280500	13	0	100	650	63	143	2703	37513	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0033
0x0000928A	0x0007C8A0	0x00113182	-1	280500	14	0	100	700	64	144	2704	37514	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0034
0x0000928B	0x0007C8C4	0x001131BA	-1	280500	15	0	100	750	64	144	2704	37515	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0035
0x0000928C	0x0007C8E8	0x001131F2	-1	280500	16	0	100	800	64	144	2704	37516	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0036
0x0000928D	0x0007C90C	0x0011322A	-1	280500	17	0	100	850	65	145	2705	37517	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0037
0x0000928E	0x0007C930	0x00113262	-1	280500	18	0	100	900	65	145	2705	37518	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0038
0x0000928F	0x0007C954	0x0011329A	-1	280500	19	0	100	950	65	145	2705	37519	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0039
0x00009290	0x0007C978	0x001132D2	-1	280500	20	0	100	1000	66	146	2706	37520	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0032 0030
0x000092E1	0x0007C99C	0x0011330A	-1	280600	1	0	100	60	60	140	2700	37601	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031
0x000092E2	0x0007C9C0	0x00113340	-1	280600	2	0	100	120	60	140	2700	37602	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0032
0x000092E3	0x0007C9E4	0x00113376	-1	280600	3	0	100	180	60	140	2700	37603	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0033
0x000092E4	0x0007CA08	0x001133AC	-1	280600	4	0	100	240	60	140	2700	37604	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0034
0x000092E5	0x0007CA2C	0x001133E2	-1	280600	5	0	100	300	61	141	2701	37605	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0035
0x000092E6	0x0007CA50	0x00113418	-1	280600	6	0	100	360	61	141	2701	37606	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0036
0x000092E7	0x0007CA74	0x0011344E	-1	280600	7	0	100	420	61	141	2701	37607	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0037
0x000092E8	0x0007CA98	0x00113484	-1	280600	8	0	100	480	62	142	2702	37608	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0038
0x000092E9	0x0007CABC	0x001134BA	-1	280600	9	0	100	540	62	142	2702	37609	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0039
0x000092EA	0x0007CAE0	0x001134F0	-1	280600	10	0	100	600	62	142	2702	37610	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0030
0x000092EB	0x0007CB04	0x00113528	-1	280600	11	0	100	660	63	143	2703	37611	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0031
0x000092EC	0x0007CB28	0x00113560	-1	280600	12	0	100	720	63	143	2703	37612	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0032
0x000092ED	0x0007CB4C	0x00113598	-1	280600	13	0	100	780	63	143	2703	37613	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0033
0x000092EE	0x0007CB70	0x001135D0	-1	280600	14	0	100	840	64	144	2704	37614	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0034
0x000092EF	0x0007CB94	0x00113608	-1	280600	15	0	100	900	64	144	2704	37615	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0035
0x000092F0	0x0007CBB8	0x00113640	-1	280600	16	0	100	960	64	144	2704	37616	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0036
0x000092F1	0x0007CBDC	0x00113678	-1	280600	17	0	100	1020	65	145	2705	37617	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0037
0x000092F2	0x0007CC00	0x001136B0	-1	280600	18	0	100	1080	65	145	2705	37618	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0038
0x000092F3	0x0007CC24	0x001136E8	-1	280600	19	0	100	1140	65	145	2705	37619	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0039
0x000092F4	0x0007CC48	0x00113720	-1	280600	20	0	100	1200	66	146	2706	37620	 72b6 614b 7570 5e38 653b 6483 529b 3010 6bd2 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0032 0030
0x000094D5	0x0007CC6C	0x00113758	-1	290100	1	0	100	10	60	240	2800	38101	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031
0x000094D6	0x0007CC90	0x00113790	-1	290100	2	0	100	20	60	240	2800	38102	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0032
0x000094D7	0x0007CCB4	0x001137C8	-1	290100	3	0	100	30	60	240	2800	38103	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0033
0x000094D8	0x0007CCD8	0x00113800	-1	290100	4	0	100	40	60	240	2800	38104	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0034
0x000094D9	0x0007CCFC	0x00113838	-1	290100	5	0	100	50	61	241	2801	38105	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0035
0x000094DA	0x0007CD20	0x00113870	-1	290100	6	0	100	60	61	241	2801	38106	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0036
0x000094DB	0x0007CD44	0x001138A8	-1	290100	7	0	100	70	61	241	2801	38107	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0037
0x000094DC	0x0007CD68	0x001138E0	-1	290100	8	0	100	80	62	242	2802	38108	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0038
0x000094DD	0x0007CD8C	0x00113918	-1	290100	9	0	100	90	62	242	2802	38109	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0039
0x000094DE	0x0007CDB0	0x00113950	-1	290100	10	0	100	100	62	242	2802	38110	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0030
0x000094DF	0x0007CDD4	0x0011398A	-1	290100	11	0	100	110	63	243	2803	38111	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0031
0x000094E0	0x0007CDF8	0x001139C4	-1	290100	12	0	100	120	63	243	2803	38112	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0032
0x000094E1	0x0007CE1C	0x001139FE	-1	290100	13	0	100	130	63	243	2803	38113	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0033
0x000094E2	0x0007CE40	0x00113A38	-1	290100	14	0	100	140	64	244	2804	38114	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0034
0x000094E3	0x0007CE64	0x00113A72	-1	290100	15	0	100	150	64	244	2804	38115	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0035
0x000094E4	0x0007CE88	0x00113AAC	-1	290100	16	0	100	160	64	244	2804	38116	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0036
0x000094E5	0x0007CEAC	0x00113AE6	-1	290100	17	0	100	170	65	245	2805	38117	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0037
0x000094E6	0x0007CED0	0x00113B20	-1	290100	18	0	100	180	65	245	2805	38118	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0038
0x000094E7	0x0007CEF4	0x00113B5A	-1	290100	19	0	100	190	65	245	2805	38119	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0039
0x000094E8	0x0007CF18	0x00113B94	-1	290100	20	0	100	200	66	246	2806	38120	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0032 0030
0x00009539	0x0007CF3C	0x00113BCE	-1	290200	1	0	100	20	60	240	2800	38201	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031
0x0000953A	0x0007CF60	0x00113C06	-1	290200	2	0	100	40	60	240	2800	38202	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0032
0x0000953B	0x0007CF84	0x00113C3E	-1	290200	3	0	100	60	60	240	2800	38203	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0033
0x0000953C	0x0007CFA8	0x00113C76	-1	290200	4	0	100	80	60	240	2800	38204	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0034
0x0000953D	0x0007CFCC	0x00113CAE	-1	290200	5	0	100	100	61	241	2801	38205	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0035
0x0000953E	0x0007CFF0	0x00113CE6	-1	290200	6	0	100	120	61	241	2801	38206	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0036
0x0000953F	0x0007D014	0x00113D1E	-1	290200	7	0	100	140	61	241	2801	38207	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0037
0x00009540	0x0007D038	0x00113D56	-1	290200	8	0	100	160	62	242	2802	38208	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0038
0x00009541	0x0007D05C	0x00113D8E	-1	290200	9	0	100	180	62	242	2802	38209	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0039
0x00009542	0x0007D080	0x00113DC6	-1	290200	10	0	100	200	62	242	2802	38210	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0030
0x00009543	0x0007D0A4	0x00113E00	-1	290200	11	0	100	220	63	243	2803	38211	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0031
0x00009544	0x0007D0C8	0x00113E3A	-1	290200	12	0	100	240	63	243	2803	38212	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0032
0x00009545	0x0007D0EC	0x00113E74	-1	290200	13	0	100	260	63	243	2803	38213	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0033
0x00009546	0x0007D110	0x00113EAE	-1	290200	14	0	100	280	64	244	2804	38214	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0034
0x00009547	0x0007D134	0x00113EE8	-1	290200	15	0	100	300	64	244	2804	38215	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0035
0x00009548	0x0007D158	0x00113F22	-1	290200	16	0	100	320	64	244	2804	38216	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0036
0x00009549	0x0007D17C	0x00113F5C	-1	290200	17	0	100	340	65	245	2805	38217	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0037
0x0000954A	0x0007D1A0	0x00113F96	-1	290200	18	0	100	360	65	245	2805	38218	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0038
0x0000954B	0x0007D1C4	0x00113FD0	-1	290200	19	0	100	380	65	245	2805	38219	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0039
0x0000954C	0x0007D1E8	0x0011400A	-1	290200	20	0	100	400	66	246	2806	38220	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0032 0030
0x0000959D	0x0007D20C	0x00114044	-1	290300	1	0	100	30	60	240	2800	38301	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031
0x0000959E	0x0007D230	0x0011407C	-1	290300	2	0	100	60	60	240	2800	38302	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0032
0x0000959F	0x0007D254	0x001140B4	-1	290300	3	0	100	90	60	240	2800	38303	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0033
0x000095A0	0x0007D278	0x001140EC	-1	290300	4	0	100	120	60	240	2800	38304	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0034
0x000095A1	0x0007D29C	0x00114124	-1	290300	5	0	100	150	61	241	2801	38305	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0035
0x000095A2	0x0007D2C0	0x0011415C	-1	290300	6	0	100	180	61	241	2801	38306	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0036
0x000095A3	0x0007D2E4	0x00114194	-1	290300	7	0	100	210	61	241	2801	38307	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0037
0x000095A4	0x0007D308	0x001141CC	-1	290300	8	0	100	240	62	242	2802	38308	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0038
0x000095A5	0x0007D32C	0x00114204	-1	290300	9	0	100	270	62	242	2802	38309	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0039
0x000095A6	0x0007D350	0x0011423C	-1	290300	10	0	100	300	62	242	2802	38310	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0030
0x000095A7	0x0007D374	0x00114276	-1	290300	11	0	100	330	63	243	2803	38311	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0031
0x000095A8	0x0007D398	0x001142B0	-1	290300	12	0	100	360	63	243	2803	38312	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0032
0x000095A9	0x0007D3BC	0x001142EA	-1	290300	13	0	100	390	63	243	2803	38313	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0033
0x000095AA	0x0007D3E0	0x00114324	-1	290300	14	0	100	420	64	244	2804	38314	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0034
0x000095AB	0x0007D404	0x0011435E	-1	290300	15	0	100	450	64	244	2804	38315	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0035
0x000095AC	0x0007D428	0x00114398	-1	290300	16	0	100	480	64	244	2804	38316	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0036
0x000095AD	0x0007D44C	0x001143D2	-1	290300	17	0	100	510	65	245	2805	38317	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0037
0x000095AE	0x0007D470	0x0011440C	-1	290300	18	0	100	540	65	245	2805	38318	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0038
0x000095AF	0x0007D494	0x00114446	-1	290300	19	0	100	570	65	245	2805	38319	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0039
0x000095B0	0x0007D4B8	0x00114480	-1	290300	20	0	100	600	66	246	2806	38320	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0032 0030
0x00009601	0x0007D4DC	0x001144BA	-1	290400	1	0	100	40	60	240	2800	38401	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031
0x00009602	0x0007D500	0x001144F2	-1	290400	2	0	100	80	60	240	2800	38402	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0032
0x00009603	0x0007D524	0x0011452A	-1	290400	3	0	100	120	60	240	2800	38403	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0033
0x00009604	0x0007D548	0x00114562	-1	290400	4	0	100	160	60	240	2800	38404	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0034
0x00009605	0x0007D56C	0x0011459A	-1	290400	5	0	100	200	61	241	2801	38405	 72b6 614b 7570 5e38 653b 6483 529b 3010 51fa 8840 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0035
