infoStartAddr:	0x1226C
numEntries:	0x17B	379
title:	FACE_PARAM_ST
paramStartAddr:	0x000023C8
entryID   	paramAddr 	infoAddr  	facePartsId	skinColor_R 	skinColor_G 	skinColor_B 	hairPartsId	hairColor_R 	hairColor_G 	hairColor_B 	eyeLPartsId	eyeLColor_R	eyeLColor_G	eyeLColor_B	eyeRPartsId	eyeRColor_R	eyeRColor_G	eyeRColor_B	eyebrowPartsId	eyebrowColor_R 	eyebrowColor_G 	eyebrowColor_B 	eyelashPartsId	eyelashColor_R 	eyelashColor_G 	eyelashColor_B 	beardPartsId	beardColor_R 	beardColor_G 	beardColor_B 	accessoriesPartsId	accessoriesColor_R 	accessoriesColor_G 	accessoriesColor_B 	decalPartsId	decalColor_R 	decalColor_G 	decalColor_B 	decalPosX	decalPosY	decalAngle	decalScale	chrBodyScaleHead	chrBodyScaleBreast	chrBodyScaleAbdomen	chrBodyScaleArm	chrBodyScaleLeg	age	gender	caricatureGeometry	caricatureTexture	faceGeoData00	faceGeoData01	faceGeoData02	faceGeoData03	faceGeoData04	faceGeoData05	faceGeoData06	faceGeoData07	faceGeoData08	faceGeoData09	faceGeoData10	faceGeoData11	faceGeoData12	faceGeoData13	faceGeoData14	faceGeoData15	faceGeoData16	faceGeoData17	faceGeoData18	faceGeoData19	faceGeoData20	faceGeoData21	faceGeoData22	faceGeoData23	faceGeoData24	faceGeoData25	faceGeoData26	faceGeoData27	faceGeoData28	faceGeoData29	faceGeoData30	faceGeoData31	faceGeoData32	faceGeoData33	faceGeoData34	faceGeoData35	faceGeoData36	faceGeoData37	faceGeoData38	faceGeoData39	faceGeoData40	faceGeoData41	faceGeoData42	faceGeoData43	faceGeoData44	faceGeoData45	faceGeoData46	faceGeoData47	faceGeoData48	faceGeoData49	faceGeoData50	faceGeoData51	faceGeoData52	faceGeoData53	faceGeoData54	faceGeoData55	faceGeoData56	faceGeoData57	faceGeoData58	faceGeoData59	faceGeoData60	faceTexData00	faceTexData01	faceTexData02	faceTexData03	faceTexData04	faceTexData05	faceTexData06	faceTexData07	faceTexData08	faceTexData09	faceTexData10	faceTexData11	faceTexData12	faceTexData13	faceTexData14	faceTexData15	faceTexData16	faceTexData17	faceTexData18	faceTexData19	faceTexData20	faceTexData21	faceTexData22	faceTexData23	faceTexData24	faceTexData25	faceTexData26	faceTexData27	faceTexData28	faceTexData29	faceTexData30	faceTexData31	faceTexData32	faceTexData33	faceTexData34	faceTexData35	faceGeoAsymData00	faceGeoAsymData01	faceGeoAsymData02	faceGeoAsymData03	faceGeoAsymData04	faceGeoAsymData05	faceGeoAsymData06	faceGeoAsymData07	faceGeoAsymData08	faceGeoAsymData09	faceGeoAsymData10	faceGeoAsymData11	faceGeoAsymData12	faceGeoAsymData13	faceGeoAsymData14	faceGeoAsymData15	faceGeoAsymData16	faceGeoAsymData17	faceGeoAsymData18	faceGeoAsymData19	faceGeoAsymData20	faceGeoAsymData21	faceGeoAsymData22	faceGeoAsymData23	faceGeoAsymData24	faceGeoAsymData25
0x00001F58	0x00006850	0x00012BB6	0	150	135	125	8	150	120	70	0	130	130	70	0	130	130	70	7	110	80	30	1	135	115	70	6	150	120	70	0	128	128	128	1	100	100	100	181	114	255	15	128	212	255	212	192	128	128	128	128	108	168	118	168	55	158	168	128	168	128	128	128	118	128	128	188	128	128	88	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	128	118	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	98	128	128	128	178	108	113	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035
0x00001F59	0x000068FC	0x00012BC6	0	150	135	125	3	80	50	20	0	100	110	90	0	100	110	90	1	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	68	128	128	98	158	118	148	128	168	108	128	138	138	128	148	138	88	128	224	79	108	28	128	128	128	128	128	128	128	128	168	88	128	138	148	158	128	128	158	138	88	88	118	118	128	128	188	128	108	118	128	158	128	98	138	108	128	128	88	138	128	118	128	128	128	128	128	128	128	128	128	215	128	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	128	138	178	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0036
0x00001F5A	0x000069A8	0x00012BD6	0	150	135	125	3	80	50	20	0	100	110	90	0	100	110	90	1	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	68	128	128	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	107	127	127	127	127	117	117	127	127	127	127	127	127	127	127	128	128	128	128	128	128	128	215	128	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	128	138	178	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0037
0x00001F5B	0x00006A54	0x00012BE6	0	145	130	120	3	80	50	20	0	100	110	90	0	100	110	90	1	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	68	128	128	127	127	127	127	127	127	127	127	157	137	127	137	127	117	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	157	127	127	127	127	127	127	127	127	127	127	127	127	127	107	127	127	127	127	117	117	127	127	127	127	127	127	127	127	128	128	128	128	128	128	128	215	128	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	128	138	178	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0038
0x00001F5C	0x00006B00	0x00012BF6	0	148	128	113	2	110	80	50	1	120	90	90	1	120	90	90	0	50	40	40	1	150	145	130	7	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	128	128	128	128	128	128	58	128	128	135	148	138	188	128	128	148	158	178	128	128	158	128	128	128	148	138	128	118	128	118	128	128	128	118	98	128	178	98	128	108	108	138	168	128	158	178	128	128	168	128	128	128	198	158	78	88	128	118	128	128	128	108	118	168	128	128	108	128	128	128	128	128	128	128	128	128	128	168	128	128	128	128	128	128	128	128	128	128	128	128	128	158	128	128	128	128	108	138	108	88	128	128	0	198	33	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0039
0x00001F5D	0x00006BAC	0x00012C06	0	148	128	113	2	110	80	50	1	120	90	90	1	120	90	90	0	50	40	40	1	150	145	130	7	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	128	128	128	128	128	128	58	128	128	135	148	138	188	128	148	148	158	178	128	128	158	128	128	128	148	138	128	118	128	118	128	128	128	118	98	128	178	98	128	108	108	138	168	128	158	178	128	128	168	128	128	128	198	158	78	88	128	118	128	128	128	108	118	168	128	128	108	128	128	128	128	128	128	128	128	128	128	168	148	128	128	128	128	128	128	128	128	128	128	128	128	158	128	128	128	128	108	138	108	88	128	128	0	198	33	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0030
0x00001F5E	0x00006C58	0x00012C16	0	148	128	113	2	110	80	50	1	120	90	90	1	120	90	90	0	50	40	40	1	150	145	130	7	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	128	128	128	128	128	128	58	128	128	135	168	178	188	128	128	148	158	178	128	128	158	128	128	128	228	128	128	88	128	188	128	128	218	208	68	128	188	48	128	108	138	198	128	128	158	178	128	128	168	128	128	128	128	158	128	88	128	158	128	128	128	108	118	128	128	128	108	128	128	128	128	128	128	128	128	128	128	168	128	128	128	128	128	128	128	128	128	128	128	128	128	158	128	128	128	128	108	138	108	88	128	128	0	198	33	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0031
0x00001F5F	0x00006D04	0x00012C26	0	160	145	135	8	55	20	12	0	125	75	48	0	125	75	48	3	60	20	0	2	88	58	8	0	190	150	70	0	128	128	128	0	20	20	20	180	100	0	40	235	128	208	138	208	83	68	128	128	128	128	128	78	90	208	148	108	138	138	138	158	138	128	228	128	108	128	98	128	128	128	128	138	145	128	128	128	198	128	118	235	128	88	138	30	105	228	138	178	128	128	148	255	228	128	78	128	128	128	128	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	155	128	128	128	128	128	128	128	128	128	128	118	108	175	168	128	128	128	128	108	158	88	128	168	128	128	118	123	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0032
0x00001F60	0x00006DB0	0x00012C36	0	158	138	123	5	55	20	12	0	125	75	48	0	125	75	48	3	60	20	0	2	88	58	8	0	190	150	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	83	68	128	128	128	128	128	108	110	138	118	118	118	138	128	128	118	58	148	128	138	128	128	128	128	128	128	138	145	128	128	128	198	128	138	135	138	128	138	60	105	148	138	148	128	128	148	175	168	78	78	128	128	128	128	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	155	128	128	128	128	128	128	128	128	128	128	118	108	175	168	128	128	128	128	108	158	88	128	168	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0033
0x00001F61	0x00006E5C	0x00012C46	0	158	138	123	5	120	90	40	0	125	75	48	0	125	75	48	3	120	90	40	2	88	58	8	0	120	90	40	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	103	68	128	128	128	128	128	108	110	138	118	118	118	138	128	128	118	98	148	128	138	128	128	128	128	128	128	148	145	128	128	128	198	128	138	135	138	128	138	110	105	148	138	148	128	128	148	95	148	138	78	128	148	128	128	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	155	128	128	128	128	128	128	128	128	128	128	118	108	175	168	128	128	128	128	108	158	88	128	168	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0034
0x00001F62	0x00006F08	0x00012C56	0	158	138	123	5	55	20	12	0	125	75	48	0	125	75	48	3	60	20	0	2	88	58	8	0	190	150	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	83	68	128	128	128	128	128	108	110	138	118	118	118	138	128	128	118	78	148	128	108	128	98	128	128	128	128	138	145	128	128	128	198	128	138	135	138	128	138	60	105	148	138	128	128	128	148	115	138	78	78	128	128	128	128	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	155	128	128	128	128	128	128	128	128	128	128	118	108	175	168	128	128	128	128	108	158	88	128	168	128	128	118	123	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0035
0x00001F63	0x00006FB4	0x00012C66	0	160	145	135	0	128	128	128	2	64	0	0	2	64	0	0	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	113	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0036
0x00001F64	0x00007060	0x00012C76	0	150	135	125	8	90	60	40	1	60	70	80	1	60	70	80	8	90	60	40	1	150	145	130	5	90	60	40	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	68	128	128	108	98	168	186	85	128	68	178	128	128	128	128	128	128	128	238	98	168	88	128	128	128	128	128	128	128	128	128	128	128	128	128	178	128	128	128	128	128	128	128	128	128	128	128	128	128	108	128	128	128	38	158	108	128	128	128	128	128	128	68	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	158	178	128	128	128	128	98	118	98	128	128	128	128	128	113	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0037
0x00001F65	0x0000710C	0x00012C86	0	150	135	125	8	90	60	40	1	60	70	80	1	60	70	80	8	90	60	40	1	150	145	130	5	90	60	40	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	68	128	128	108	98	168	186	85	128	68	178	128	128	128	128	128	128	128	138	168	108	128	128	128	128	128	128	128	128	128	128	128	128	128	128	178	128	128	128	128	128	128	128	128	128	128	128	128	128	108	128	128	128	68	138	108	128	128	128	128	128	98	68	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	158	178	128	128	128	128	98	118	98	128	128	128	128	128	113	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0038
0x00001F66	0x000071B8	0x00012C96	0	112	100	90	0	110	80	50	1	60	30	0	1	60	30	0	1	50	20	20	1	150	145	130	0	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	148	215	178	195	128	128	58	128	128	135	128	118	130	128	158	118	118	178	138	88	108	158	128	168	198	98	70	118	128	128	128	128	255	88	38	128	138	148	128	128	138	198	128	188	198	188	38	108	198	138	128	138	88	108	108	108	138	178	128	88	138	58	118	148	128	128	138	128	138	128	128	128	128	128	128	128	128	168	138	128	128	128	128	128	128	128	128	128	88	128	128	158	128	128	128	128	118	148	108	78	108	128	98	208	133	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0033 0039
0x00001F67	0x00007264	0x00012CA6	0	112	100	90	0	110	80	50	1	60	30	0	1	60	30	0	1	50	20	20	1	150	145	130	0	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	148	215	178	195	128	128	58	128	128	135	128	118	130	128	158	118	118	178	138	88	108	158	128	168	138	118	110	168	128	128	128	128	255	88	38	128	138	148	128	128	138	198	128	188	198	188	38	108	198	138	128	138	88	108	108	88	138	178	128	88	128	58	118	148	128	128	138	128	138	128	128	128	128	128	128	128	128	168	138	128	128	128	128	128	128	128	128	128	88	128	128	158	128	128	128	128	118	148	108	78	108	128	98	208	133	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0030
0x00001F68	0x00007310	0x00012CB6	0	112	100	90	0	110	80	50	1	60	30	0	1	60	30	0	1	50	20	20	1	150	145	130	0	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	148	215	178	195	128	128	58	128	128	135	128	118	130	128	158	118	118	178	138	88	108	158	128	168	138	118	110	168	128	128	128	128	175	88	38	128	138	148	128	128	138	198	128	188	198	188	38	108	198	138	128	138	88	108	108	88	138	178	128	88	128	58	118	148	128	128	138	128	138	128	128	128	128	128	128	128	128	168	138	128	128	128	128	128	128	128	128	128	88	128	128	158	128	128	128	128	118	148	108	78	108	128	98	208	133	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0031
0x00001F69	0x000073BC	0x00012CC6	0	112	100	90	0	110	80	50	1	60	30	0	1	60	30	0	1	50	20	20	1	150	145	130	0	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	148	215	178	195	128	128	58	128	128	135	128	118	130	128	158	118	108	128	128	88	108	158	108	168	138	118	110	168	128	128	128	128	175	88	38	128	138	148	128	128	108	198	128	138	198	188	38	108	198	78	128	138	88	108	108	98	138	178	128	88	128	58	118	148	128	128	138	128	138	128	128	128	128	128	128	128	128	168	138	128	128	128	128	128	128	128	128	128	88	128	128	158	128	128	128	128	118	148	108	78	108	128	98	208	133	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0032
0x00001F6A	0x00007468	0x00012CD6	0	112	100	90	0	110	80	50	0	60	30	0	0	60	30	0	0	50	20	20	1	150	145	130	0	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	128	128	128	128	128	98	58	128	128	135	128	118	130	128	158	128	118	168	158	108	118	128	108	128	138	118	110	168	128	128	128	128	175	88	38	128	138	148	128	128	88	138	138	188	198	188	38	108	198	138	128	138	88	108	108	88	138	178	128	88	128	58	118	148	128	128	138	128	138	128	128	128	128	128	128	128	128	148	138	128	128	128	128	128	128	128	128	128	88	108	128	138	128	128	128	128	118	148	98	78	128	128	98	208	133	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0033
0x00001F6B	0x00007514	0x00012CE6	0	112	100	90	0	110	80	50	0	60	30	0	0	60	30	0	0	50	20	20	1	150	145	130	0	110	80	50	0	128	128	128	1	100	100	100	181	114	255	15	128	128	128	128	128	98	58	128	128	135	128	118	130	128	158	118	118	178	138	88	108	158	128	168	138	118	110	168	128	128	128	128	175	88	38	128	138	148	128	128	138	198	128	188	198	188	38	108	198	138	128	138	88	108	108	88	138	178	128	88	128	58	118	148	128	128	138	128	138	128	128	128	128	128	128	128	128	148	138	128	128	128	128	128	128	128	128	128	88	108	128	138	128	128	128	128	118	148	98	78	128	128	98	208	133	245	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0034
0x00001F6C	0x000075C0	0x00012CF6	0	150	135	125	4	128	103	55	1	120	90	90	1	120	90	90	7	128	103	55	1	150	145	130	6	128	103	55	0	128	128	128	1	100	100	100	181	114	255	15	128	255	215	245	215	128	38	128	128	125	128	128	188	128	128	148	158	128	128	128	128	128	128	98	255	78	128	58	128	188	128	128	218	208	18	128	118	98	128	128	138	128	178	128	178	128	128	128	118	128	128	128	0	88	128	158	88	228	78	78	88	48	178	128	128	128	108	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	158	218	128	128	128	128	108	128	118	58	128	128	138	168	113	235	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0035
0x00001F6D	0x0000766C	0x00012D06	0	150	135	125	4	128	103	55	1	120	90	90	1	120	90	90	7	128	103	55	1	150	145	130	6	128	103	55	0	128	128	128	1	100	100	100	181	114	255	15	128	255	215	245	215	128	38	128	128	125	128	128	188	128	128	148	158	128	128	128	128	128	128	98	185	118	78	78	128	128	128	128	128	128	18	128	118	98	128	128	138	128	178	128	178	128	128	128	118	128	128	128	0	88	128	158	88	228	78	78	88	48	178	128	128	128	108	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	158	218	128	128	128	128	108	128	118	58	128	128	138	168	113	235	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0036
0x00001F6E	0x00007718	0x00012D16	0	140	125	110	10	128	128	128	0	80	50	40	0	80	50	40	7	50	20	20	0	128	128	128	7	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	58	128	128	138	158	128	158	98	128	58	88	128	128	128	128	128	128	128	218	148	98	98	128	128	128	128	128	128	128	128	205	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	48	158	228	68	208	188	98	132	108	88	98	178	168	148	128	108	88	128	128	128	128	128	128	128	128	148	148	128	128	128	128	128	128	128	128	128	88	128	168	148	128	128	128	128	118	138	108	78	128	128	158	118	193	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0037
0x00001F6F	0x000077C4	0x00012D26	0	140	125	110	10	128	128	128	0	80	50	40	0	80	50	40	7	50	20	20	0	128	128	128	7	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	58	128	128	128	138	128	118	98	128	58	88	138	138	128	128	128	98	128	168	158	120	138	138	128	128	128	128	128	128	128	165	138	128	128	128	188	128	128	128	128	128	128	128	128	128	128	108	158	168	68	188	128	98	132	108	88	98	178	168	148	128	108	88	128	128	128	128	128	128	128	128	148	148	128	128	128	128	128	128	128	128	128	88	128	168	148	128	128	128	128	118	138	108	78	128	128	158	118	193	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0038
0x00001F70	0x00007870	0x00012D36	0	140	125	110	10	128	128	128	0	80	50	40	0	80	50	40	7	50	20	20	0	128	128	128	7	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	58	128	128	128	138	128	158	98	128	98	88	138	138	128	128	128	98	108	168	158	120	138	138	128	128	128	128	128	128	128	165	138	128	128	98	188	128	128	128	128	128	128	128	128	128	128	108	158	168	68	188	128	98	132	108	88	98	178	168	148	128	108	88	128	128	128	128	128	128	128	128	148	148	128	128	128	128	128	128	128	128	128	88	128	168	148	128	128	128	128	118	138	108	78	128	128	158	118	193	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0034 0039
0x00001F71	0x0000791C	0x00012D46	0	140	125	110	10	128	128	128	0	80	50	40	0	80	50	40	7	50	20	20	0	128	128	128	7	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	58	128	128	128	138	128	158	98	128	88	118	138	138	128	128	128	98	108	168	158	120	138	138	128	128	128	128	128	128	128	165	138	128	128	98	188	128	128	128	128	128	128	128	128	128	128	108	158	168	68	188	128	98	132	108	88	98	178	168	148	128	108	88	128	128	128	128	128	128	128	128	0	158	128	128	128	128	128	128	128	128	128	118	98	128	148	128	128	128	128	118	138	108	78	128	128	158	118	193	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0035 0030
0x00001F72	0x000079C8	0x00012D56	0	140	125	110	0	128	128	128	0	80	50	40	0	80	50	40	0	50	20	20	0	128	128	128	0	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	58	128	128	128	138	128	158	98	128	88	118	138	138	128	128	128	98	108	168	158	120	138	138	128	128	128	128	128	128	128	165	138	128	128	98	188	128	128	128	128	128	128	128	128	128	128	108	158	168	68	188	128	98	132	108	88	98	178	168	148	128	108	88	128	128	128	128	128	128	128	128	0	158	128	128	128	128	128	128	128	128	128	118	98	128	148	128	128	128	128	118	138	108	78	128	128	158	118	193	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0035 0031
0x00001F73	0x00007A74	0x00012D66	0	150	135	125	108	190	130	80	0	100	110	90	0	100	110	90	1	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	78	128	128	77	137	157	127	127	167	127	127	137	127	127	127	127	107	127	117	127	127	127	117	117	127	117	127	127	57	127	57	127	127	127	127	127	127	127	157	107	147	117	117	37	127	127	77	147	97	118	127	127	117	147	127	117	137	197	127	127	167	127	47	127	128	128	128	128	128	128	138	115	158	128	128	128	128	128	128	128	128	128	128	138	168	148	128	128	128	128	118	158	98	98	138	128	128	138	138	108	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0035 0032
0x00001F74	0x00007B20	0x00012D76	0	150	135	125	5	190	130	80	0	100	110	90	0	100	110	90	3	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	78	128	128	77	137	157	127	127	167	127	127	137	127	127	127	127	107	127	117	127	127	127	117	117	127	117	147	127	57	127	57	127	127	127	127	157	127	127	157	107	147	117	117	37	127	127	77	147	97	118	127	147	117	127	117	127	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	115	158	128	128	128	128	128	128	128	128	128	128	138	168	148	128	128	128	128	118	138	98	68	128	128	128	138	138	108	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0035 0033
0x00001F75	0x00007BCC	0x00012D86	0	150	135	125	5	190	130	80	0	100	110	90	0	100	110	90	1	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	38	128	128	77	137	157	127	127	167	127	127	137	127	127	127	127	107	127	137	117	127	127	117	117	127	117	117	127	57	127	57	127	127	127	127	157	127	127	157	107	147	117	107	37	127	127	57	137	107	118	127	147	117	117	117	127	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	185	158	128	128	128	128	128	128	128	128	128	128	138	168	188	128	128	128	128	108	108	108	68	128	128	128	138	138	118	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0035 0034
0x00001F76	0x00007C78	0x00012D96	0	150	135	125	5	190	130	80	0	100	110	90	0	100	110	90	1	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	58	128	128	128	127	157	127	127	167	127	127	137	127	127	127	127	107	127	177	117	127	127	117	117	127	117	117	127	57	127	57	127	127	127	127	157	127	127	157	107	147	117	117	37	127	127	77	147	97	118	127	147	117	127	117	127	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	185	158	128	128	128	128	128	128	128	128	128	128	138	168	188	128	128	128	128	108	108	108	68	128	128	128	138	138	118	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0035 0035
