infoStartAddr:	0x552D8
numEntries:	0x1855	6229
title:	BEHAVIOR_PARAM_ST
paramStartAddr:	0x00024838
entryID   	paramAddr 	infoAddr  	variationId	behaviorJudgeId	ezStateBehaviorType_old	refType	pad0[2]	refId	sfxVariationId	stamina	mp	category	heroPoint	pad1[2]
0x0C876783	0x00028C58	0x0005ADF4	10200	451	2	1		102080	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 30b7 30e7 30fc 30c8 30ec 30f3 30b8 9283 3092 6483 3064
0x0C876784	0x00028C78	0x0005AE20	10200	452	2	1		2900550	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 9283 3092 6483 3064 005f 0074 0065 0073 0074
0x0C87678C	0x00028C98	0x0005AE48	10200	460	2	0		102051	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 624b 65a7 3067 5207 308a 304b 304b 308b ff08 6295 64f2 0026 76fe ff09
0x0C876796	0x00028CB8	0x0005AE7A	10200	470	2	0		102052	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 76fe 3092 69cb 3048 3066 624b 65a7 3067 5207 308b ff08 6295 64f2 0026 76fe ff09
0x0C8767A0	0x00028CD8	0x0005AEB0	10200	480	2	0		102053	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 0032 9023 7d9a 5207 308a ff08 6295 64f2 0026 76fe ff09 005f 0031 6bb5 76ee
0x0C8767A1	0x00028CF8	0x0005AEE4	10200	481	2	0		102054	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 0032 9023 7d9a 5207 308a ff08 6295 64f2 0026 76fe ff09 005f 0032 6bb5 76ee
0x0C8767AA	0x00028D18	0x0005AF18	10200	490	2	0		102060	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 7a81 304f ff08 4e21 624b 9577 7269 ff09
0x0C8767B4	0x00028D38	0x0005AF3E	10200	500	2	0		102061	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f ff12 56de 7a81 304f ff08 ff11 6483 76ee ff09 ff08 4e21 624b 9577 7269 ff09
0x0C8767BE	0x00028D58	0x0005AF72	10200	510	2	0		102062	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f ff12 56de 7a81 304f ff08 ff12 6483 76ee ff09 ff08 4e21 624b 9577 7269 ff09
0x0C8767C8	0x00028D78	0x0005AFA6	10200	520	2	0		102063	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 6a2a 306b 8599 3050 ff08 4e21 624b 9577 7269 ff09
0x0C8767D2	0x00028D98	0x0005AFD0	10200	530	2	0		102064	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 4e21 624b 3067 68d2 3092 69cb 3048 3066 62bc 3057 51fa 3059 ff08 4e21 624b 9577 7269 ff09
0x0C8767DC	0x00028DB8	0x0005B00A	10200	540	2	0		102065	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 4e21 624b 3067 53e9 304d 3064 3051 308b ff08 4e21 624b 9577 7269 ff09
0x0C8767E6	0x00028DD8	0x0005B03C	10200	550	2	0		102066	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 8d70 3063 3066 7a81 304f ff08 4e21 624b 9577 7269 ff09
0x0C8767F0	0x00028DF8	0x0005B068	10200	560	2	1		102070	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 706b 708e 58fa 3092 6295 3052 308b
0x0C8767FA	0x00028E18	0x0005B08C	10200	570	2	1		102062	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 6cb9 58fa 3092 6295 3052 308b
0x0C876816	0x00028E38	0x0005B0AE	10200	598	2	1		102067	0	0	0	6	0		 0063 0031 0030 0032 0031 005f 7fa4 8846 0041 005f 0050 0043 3092 767a 898b 3057 305f
0x0C876817	0x00028E58	0x0005B0D2	10200	599	2	1		102068	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 97f3 5f3e 4e38
0x0C876818	0x00028E78	0x0005B0EE	10200	600	2	0		102070	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 30ac 30fc 30c9 ff08 5171 901a ff09
0x0C876822	0x00028E98	0x0005B112	10200	610	2	0		102071	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 4f53 304c 5f53 305f 308b ff08 5171 901a ff09
0x0C87682C	0x00028EB8	0x0005B13A	10200	620	2	0		102075	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 6bb4 308b
0x0C876836	0x00028ED8	0x0005B154	10200	630	2	0		102076	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 8e74 308b
0x0C87693A	0x00028EF8	0x0005B16E	10200	890	2	1		102059	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 9283 3092 6483 3064 68ee 7528
0x0C87693B	0x00028F18	0x0005B190	10200	891	2	1		102090	0	0	0	6	0		 0063 0031 0030 0032 0031 005f 7fa4 8846 0041 005f 9283 3092 6483 3064 8056 5802 8857 7528
0x0C876944	0x00028F38	0x0005B1B6	10200	900	2	1		20000	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 5ef6 713c 5dfb 304d 8fbc 307f 653b 6483
0x0C8769A7	0x00028F58	0x0005B1DC	10200	999	2	1		271050	0	0	0	6	0		 0063 0031 0030 0032 0030 005f 7fa4 8846 0041 005f 30b7 30e7 30c3 30c8 30ac 30f3 3092 6483 3064 8056 5802 8857 0041 002d 0043 9593 7528
0x0C88ECC4	0x00028F78	0x0005B214	10300	100	2	0		103100	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 5730 9762 3092 53e9 304f
0x0C88ECC5	0x00028F98	0x0005B234	10300	101	2	0		103101	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 5730 9762 3092 53e9 304f ff08 632f 308a 4e0b 308d 3057 306e 8155 ff09
0x0C88ECCE	0x00028FB8	0x0005B266	10300	110	2	0		103110	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 80cc 5f8c 653b 6483 ff08 30ec 30f3 30ac ff09
0x0C88ECCF	0x00028FD8	0x0005B28E	10300	111	2	0		103111	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 80cc 5f8c 653b 6483 ff08 77f3 50cf ff09
0x0C88ECD8	0x00028FF8	0x0005B2B4	10300	120	2	0		103120	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 7a81 9032 ff08 7a81 9032 4e2d ff09
0x0C88ECE2	0x00029018	0x0005B2D8	10300	130	2	0		103130	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 7a81 9032 ff08 30ec 30f3 30ac 6700 5f8c 6bb4 308a ff09
0x0C88ECE3	0x00029038	0x0005B304	10300	131	2	0		103131	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 7a81 9032 ff08 77f3 50cf 6700 5f8c 6bb4 308a ff09
0x0C88ECEC	0x00029058	0x0005B32E	10300	140	2	0		103140	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30ec 30f3 30ac 3067 6bb4 308a 3064 3051 308b 0031
0x0C88ECED	0x00029078	0x0005B358	10300	141	2	0		103141	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30ec 30f3 30ac 3067 6bb4 308a 3064 3051 308b 0032 ff08 0031 6483 76ee ff09
0x0C88ECEE	0x00029098	0x0005B38C	10300	142	2	0		103142	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30ec 30f3 30ac 3067 6bb4 308a 3064 3051 308b 0032 ff08 0032 6483 76ee ff09
0x0C88ECF6	0x000290B8	0x0005B3C0	10300	150	2	0		103150	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 9023 7d9a 6bb4 308a 3064 3051 ff08 0031 6483 76ee ff09
0x0C88ECF7	0x000290D8	0x0005B3EC	10300	151	2	0		103151	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 9023 7d9a 6bb4 308a 3064 3051 ff08 0032 002c 0033 6483 76ee ff09
0x0C88ECF8	0x000290F8	0x0005B41C	10300	152	2	0		103152	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 9023 7d9a 6bb4 308a 3064 3051 ff08 0034 6483 76ee ff09
0x0C88ECF9	0x00029118	0x0005B448	10300	153	2	0		103153	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 9023 7d9a 6bb4 308a 3064 3051 ff08 0035 6483 76ee ff09
0x0C88ED00	0x00029138	0x0005B474	10300	160	2	0		103160	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 66b4 308c 308b ff08 53f3 624b 3067 5de6 304b 3089 30c0 30e1 30fc 30b8 ff09
0x0C88ED01	0x00029158	0x0005B4A8	10300	161	2	0		103161	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 66b4 308c 308b ff08 5de6 624b ff09
0x0C88ED02	0x00029178	0x0005B4CC	10300	162	2	0		103162	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 66b4 308c 308b ff08 53f3 624b 3092 53f3 304b 3089 30c0 30e1 30fc 30b8 ff09
0x0C88ED0A	0x00029198	0x0005B500	10300	170	2	0		103170	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30b8 30e3 30f3 30d7 6bb4 308a 3064 3051
0x0C88ED0B	0x000291B8	0x0005B526	10300	171	2	0		103171	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30b8 30e3 30f3 30d7 6bb4 308a 3064 3051 ff08 5730 9762 885d 6483 6ce2 ff09
0x0C88ED14	0x000291D8	0x0005B55A	10300	180	2	0		103180	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 77f3 50cf 3067 6bb4 308a 3064 3051 308b 0031
0x0C88ED15	0x000291F8	0x0005B582	10300	181	2	0		103181	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 77f3 50cf 3067 6bb4 308a 3064 3051 308b 0032 ff08 0031 6483 76ee ff09
0x0C88ED16	0x00029218	0x0005B5B4	10300	182	2	0		103182	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 77f3 50cf 3067 6bb4 308a 3064 3051 308b 0032 ff08 0032 6483 76ee ff09
0x0C88ED1E	0x00029238	0x0005B5E6	10300	190	2	0		103190	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 4e21 624b 3067 632f 308a 4e0b 308d 3059
0x0C88ED1F	0x00029258	0x0005B60C	10300	191	2	0		103191	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 4e21 624b 3067 632f 308a 4e0b 308d 3059 ff08 5730 9762 885d 6483 6ce2 ff09
0x0C88ED28	0x00029278	0x0005B640	10300	200	2	0		103200	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 6a2a 306b 6255 3046
0x0C88ED32	0x00029298	0x0005B65E	10300	210	2	0		103210	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30cf 30f3 30de 30fc 72b6 614b ff08 0031 6483 76ee ff09
0x0C88ED33	0x000292B8	0x0005B68A	10300	211	2	0		103211	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30cf 30f3 30de 30fc 72b6 614b ff08 0032 6483 76ee ff09
0x0C88ED34	0x000292D8	0x0005B6B6	10300	212	2	0		103212	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30cf 30f3 30de 30fc 72b6 614b ff08 0033 6483 76ee ff09
0x0C88ED35	0x000292F8	0x0005B6E2	10300	213	2	0		103213	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30cf 30f3 30de 30fc 72b6 614b ff08 0031 002c 0032 6483 76ee 5730 9762 885d 6483 6ce2 ff09
0x0C88ED36	0x00029318	0x0005B71C	10300	214	2	0		103214	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30cf 30f3 30de 30fc 72b6 614b ff08 0033 6483 76ee 5730 9762 885d 6483 6ce2 ff09
0x0C88ED3C	0x00029338	0x0005B752	10300	220	2	0		103220	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 0031 56de 8ee2 653b 6483
0x0C88EFE4	0x00029358	0x0005B772	10300	900	2	1		20000	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 5ef6 713c 5dfb 304d 8fbc 307f 653b 6483
0x0C88EFE5	0x00029378	0x0005B798	10300	901	2	1		20001	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 5d29 3057 0050 0043 56de 5fa9
0x0C88EFEE	0x00029398	0x0005B7BA	10300	910	2	0		103300	0	0	0	6	0		 0063 0031 0030 0033 0030 005f 7fa4 8846 0042 005f 30ac 30fc 30c9 ff08 5171 901a ff09
0x0C8A7364	0x000293B8	0x0005B7DE	10400	100	2	0		104000	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 8155 3092 632f 308b ff08 7d20 624b ff09
0x0C8A736E	0x000293D8	0x0005B804	10400	110	2	0		104010	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 632f 308a 4e0b 308d 3059 ff08 7d20 624b ff09
0x0C8A7378	0x000293F8	0x0005B82C	10400	120	2	0		104020	0	0	0	7	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6a2a 6bb4 308a ff08 7d20 624b ff09
0x0C8A7382	0x00029418	0x0005B850	10400	130	2	0		104030	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 9023 7d9a 653b 6483 ff08 ff11 6483 76ee 30fb 7d20 624b ff09
0x0C8A7383	0x00029438	0x0005B87E	10400	131	2	0		104031	0	0	0	7	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 9023 7d9a 653b 6483 ff08 ff12 6483 76ee 30fb 7d20 624b ff09
0x0C8A738C	0x00029458	0x0005B8AC	10400	140	2	0		104040	0	0	0	7	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 632f 308a 4e0a 3052 308b ff08 7d20 624b ff09
0x0C8A7396	0x00029478	0x0005B8D4	10400	150	2	0		104050	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 632f 308a 56de 3059 ff08 53f3 ff09 ff08 7d20 624b ff09
0x0C8A7397	0x00029498	0x0005B900	10400	151	2	0		104051	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 632f 308a 56de 3059 ff08 5de6 ff09 ff08 7d20 624b ff09
0x0C8A73A0	0x000294B8	0x0005B92C	10400	160	2	0		104060	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 8db3 3082 3064 308c 30d1 30f3 30c1
0x0C8A73C8	0x000294D8	0x0005B950	10400	200	2	0		104100	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308b ff08 5263 ff09
0x0C8A73D2	0x000294F8	0x0005B976	10400	210	2	0		104110	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 4e0b 308d 3059 ff08 5263 ff09
0x0C8A73DC	0x00029518	0x0005B9A2	10400	220	2	0		104120	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 8e0f 307f 8fbc 307f 653b 6483 ff08 5263 ff09
0x0C8A73E6	0x00029538	0x0005B9D0	10400	230	2	0		104130	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 9023 7d9a 653b 6483 ff08 5263 ff09 ff08 ff11 6483 76ee ff09
0x0C8A73E7	0x00029558	0x0005BA04	10400	231	2	0		104131	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 9023 7d9a 653b 6483 ff08 5263 ff09 ff08 ff12 6483 76ee ff09
0x0C8A73F0	0x00029578	0x0005BA38	10400	240	2	0		104140	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 7a81 304d 51fa 3057 65ac 308a ff08 5263 ff09 ff08 7a81 304d ff09
0x0C8A73F1	0x00029598	0x0005BA6E	10400	241	2	0		104141	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 7a81 304d 51fa 3057 65ac 308a ff08 5263 ff09 ff08 65ac 308a ff09
0x0C8A73FA	0x000295B8	0x0005BAA4	10400	250	2	0		104150	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 56de 3059 ff08 5263 ff09 ff08 4e0a 304b 3089 ff09
0x0C8A73FB	0x000295D8	0x0005BAD8	10400	251	2	0		104151	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 56de 3059 ff08 5263 ff09 ff08 4e0b 304b 3089 ff09
0x0C8A73FC	0x000295F8	0x0005BB0C	10400	252	2	0		104152	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 56de 3059 ff08 5263 ff09 ff08 53f3 304b 3089 ff09
0x0C8A73FD	0x00029618	0x0005BB40	10400	253	2	0		104153	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 56de 3059 ff08 5263 ff09 ff08 5de6 304b 3089 ff09
0x0C8A7404	0x00029638	0x0005BB74	10400	260	2	0		104160	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 8db3 3082 3064 308c 7a81 304d
0x0C8A742C	0x00029658	0x0005BB96	10400	300	2	0		104200	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308b ff08 65a7 ff09
0x0C8A7436	0x00029678	0x0005BBBC	10400	310	2	0		104210	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 4e0b 308d 3059 ff08 65a7 ff09
0x0C8A7440	0x00029698	0x0005BBE8	10400	320	2	0		104220	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 8e0f 307f 8fbc 307f 653b 6483 ff08 65a7 ff09
0x0C8A744A	0x000296B8	0x0005BC16	10400	330	2	0		104230	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 9023 7d9a 653b 6483 ff08 65a7 ff09 ff08 ff11 6483 76ee ff09
0x0C8A744B	0x000296D8	0x0005BC4A	10400	331	2	0		104231	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 9023 7d9a 653b 6483 ff08 65a7 ff09 ff08 ff12 6483 76ee ff09
0x0C8A7454	0x000296F8	0x0005BC7E	10400	340	2	0		104240	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 7a81 304d 51fa 3057 65ac 308a ff08 65a7 ff09 ff08 7a81 304d ff09
0x0C8A7455	0x00029718	0x0005BCB4	10400	341	2	0		104241	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3067 7a81 304d 51fa 3057 65ac 308a ff08 65a7 ff09 ff08 65ac 308a ff09
0x0C8A745E	0x00029738	0x0005BCEA	10400	350	2	0		104250	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 56de 3059 ff08 65a7 ff09 ff08 4e0a 304b 3089 ff09
0x0C8A745F	0x00029758	0x0005BD1E	10400	351	2	0		104251	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 56de 3059 ff08 65a7 ff09 ff08 4e0b 304b 3089 ff09
0x0C8A7460	0x00029778	0x0005BD52	10400	352	2	0		104252	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 56de 3059 ff08 65a7 ff09 ff08 53f3 304b 3089 ff09
0x0C8A7461	0x00029798	0x0005BD86	10400	353	2	0		104253	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 6b66 5668 3092 632f 308a 56de 3059 ff08 65a7 ff09 ff08 5de6 304b 3089 ff09
0x0C8A7468	0x000297B8	0x0005BDBA	10400	360	2	0		104260	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 8db3 3082 3064 308c 65ac 308a
0x0C8A7490	0x000297D8	0x0005BDDC	10400	400	2	1		104300	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 5f13 3092 6253 3064
0x0C8A7491	0x000297F8	0x0005BDFA	10400	401	2	1		104301	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 90aa 773c 005f 4eee ff08 713c 6b7b 4f53 005f 5f13 3092 6253 3064 ff09
0x0C8A74F4	0x00029818	0x0005BE24	10400	500	2	1		104400	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 53d6 308a 6191 304d
0x0C8A7620	0x00029838	0x0005BE42	10400	800	2	1		104900	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 75db 899a 4f1d 64ad 005f 5c0f 30c0 30e1 30fc 30b8
0x0C8A7621	0x00029858	0x0005BE6C	10400	801	2	1		104901	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 75db 899a 4f1d 64ad 005f 4e2d 30c0 30e1 30fc 30b8
0x0C8A7622	0x00029878	0x0005BE96	10400	802	2	1		104902	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 75db 899a 4f1d 64ad 005f 5927 30c0 30e1 30fc 30b8
0x0C8A7684	0x00029898	0x0005BEC0	10400	900	2	1		20000	0	0	0	6	0		 0063 0031 0030 0034 0030 005f 713c 6b7b 4f53 005f 5ef6 713c 5dfb 304d 8fbc 307f 653b 6483
0x0C8BFA04	0x000298B8	0x0005BEE6	10500	100	2	0		105010	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 30ca 30a4 30d5 3092 632f 308b
0x0C8BFA0E	0x000298D8	0x0005BF0E	10500	110	2	0		105020	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 9023 7d9a 653b 6483 ff08 0031 6483 76ee ff09
0x0C8BFA18	0x000298F8	0x0005BF3C	10500	120	2	0		105021	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 9023 7d9a 653b 6483 ff08 0032 6483 76ee ff09
0x0C8BFA22	0x00029918	0x0005BF6A	10500	130	2	0		105030	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 8fd1 3065 304d 3064 3064 523a 7a81
0x0C8BFA2C	0x00029938	0x0005BF94	10500	140	2	1		105040	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 9b54 6cd5 653b 6483
0x0C8BFA36	0x00029958	0x0005BFB8	10500	150	2	0		105050	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 30ca 30a4 30d5 3092 632f 308a 56de 3059 ff08 5de6 304b 3089 ff09
0x0C8BFA37	0x00029978	0x0005BFEE	10500	151	2	0		105051	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 30ca 30a4 30d5 3092 632f 308a 56de 3059 ff08 53f3 304b 3089 ff09
0x0C8BFA68	0x00029998	0x0005C024	10500	200	2	1		105100	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 713c 6b7b 4f53 8d77 52d5 9b54 6cd5
0x0C8BFA9A	0x000299B8	0x0005C04E	10500	250	2	1		105150	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 713c 6b7b 4f53 5f37 5316 9b54 6cd5
0x0C8BFBF8	0x000299D8	0x0005C078	10500	600	2	1		105900	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 75db 899a 4f1d 64ad 005f 5c0f 30c0 30e1 30fc 30b8
0x0C8BFBF9	0x000299F8	0x0005C0A8	10500	601	2	1		105901	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 75db 899a 4f1d 64ad 005f 4e2d 30c0 30e1 30fc 30b8
0x0C8BFBFA	0x00029A18	0x0005C0D8	10500	602	2	1		105902	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 75db 899a 4f1d 64ad 005f 5927 30c0 30e1 30fc 30b8
0x0C8BFC5C	0x00029A38	0x0005C108	10500	700	2	1		105700	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 5c04 6483 9b54 6cd5 ff08 751f 8d04 7528 ff09
0x0C8BFC5D	0x00029A58	0x0005C136	10500	701	2	1		105701	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 63f4 8b77 9b54 6cd5 ff08 751f 8d04 7528 ff09
0x0C8BFCC0	0x00029A78	0x0005C164	10500	800	2	1		105800	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 9b54 6cd5 653b 6483 ff08 53e4 57ce 4ee3 5f79 5c02 7528 ff09
0x0C8BFD24	0x00029A98	0x0005C198	10500	900	2	1		20000	0	0	0	6	0		 0063 0031 0030 0035 0030 005f 3055 307e 3088 3046 5be1 5a66 005f 5ef6 713c 5dfb 304d 8fbc 307f 653b 6483
0x0C8D80A4	0x00029AB8	0x0005C1C4	10600	100	2	0		106000	0	0	0	6	0		 0063 0031 0030 0036 0030 005f 8133 55b0 3089 3044 005f 5f15 3063 304b 304d 30b3 30f3 30dc ff11
0x0C8D80AE	0x00029AD8	0x0005C1EC	10600	110	2	0		106010	0	0	0	6	0		 0063 0031 0030 0036 0030 005f 8133 55b0 3089 3044 005f 5f15 3063 304b 304d 30b3 30f3 30dc 0032
