infoStartAddr:	0x11DFB8
numEntries:	0x1A9A	6810
title:	ITEMLOT_PARAM_ST
paramStartAddr:	0x00027EB0
entryID   	paramAddr 	infoAddr  	lotItemId01	lotItemId02	lotItemId03	lotItemId04	lotItemId05	lotItemId06	lotItemId07	lotItemId08	lotItemCategory01	lotItemCategory02	lotItemCategory03	lotItemCategory04	lotItemCategory05	lotItemCategory06	lotItemCategory07	lotItemCategory08	lotItemBasePoint01	lotItemBasePoint02	lotItemBasePoint03	lotItemBasePoint04	lotItemBasePoint05	lotItemBasePoint06	lotItemBasePoint07	lotItemBasePoint08	cumulateLotPoint01	cumulateLotPoint02	cumulateLotPoint03	cumulateLotPoint04	cumulateLotPoint05	cumulateLotPoint06	cumulateLotPoint07	cumulateLotPoint08	getItemFlagId01	getItemFlagId02	getItemFlagId03	getItemFlagId04	getItemFlagId05	getItemFlagId06	getItemFlagId07	getItemFlagId08	getItemFlagId	cumulateNumFlagId	cumulateNumMax	lotItem_Rarity	lotItemNum01	lotItemNum02	lotItemNum03	lotItemNum04	lotItemNum05	lotItemNum06	lotItemNum07	lotItemNum08	enableLuck01:1	enableLuck02:1	enableLuck03:1	enableLuck04:1	enableLuck05:1	enableLuck06:1	enableLuck07:1	enableLuck08:1	cumulateReset01:1	cumulateReset02:1	cumulateReset03:1	cumulateReset04:1	cumulateReset05:1	cumulateReset06:1	cumulateReset07:1	cumulateReset08:1
0x00AF8534	0x00059590	0x001262D8	0	1220	1410	1230	0	0	0	0	-1	4	4	4	0	0	0	0	750	50	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	2	3	3	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 30b9 30e9 30a4 30e0 3000 30c0 30f3 30b8 30e7 30f3
0x00AF853E	0x00059624	0x001262EE	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30b9 30e9 30a4 30e0 3000 30c0 30f3 30b8 30e7 30f3 3000 5d50
0x00AF8548	0x000596B8	0x00126308	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30b9 30e9 30a4 30e0 3000 30c0 30f3 30b8 30e7 30f3 3000 5b87 5b99
0x00AF855C	0x0005974C	0x00126324	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30b9 30e9 30a4 30e0 3000 30c0 30f3 30b8 30e7 30f3 3000 6bd2
0x00B10BD4	0x000597E0	0x0012633E	0	300200	300100	0	0	0	0	0	-1	15	15	0	0	0	0	0	655	15	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c7 30fc 30e2 30f3 72ac 3000 30c0 30f3 30b8 30e7 30f3
0x00B10BFC	0x00059874	0x00126356	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c7 30fc 30e2 30f3 72ac 3000 30c0 30f3 30b8 30e7 30f3 3000 6bd2
0x00B28FB8	0x00059908	0x00126372	0	1230	1230	1100	0	0	0	0	-1	4	4	4	0	0	0	0	900	60	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 5893 5730 8857
0x00B2901C	0x0005999C	0x00126382	0	1230	1100	1100	0	0	0	0	-1	4	4	4	0	0	0	0	900	60	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 5ec3 589f
0x00B29080	0x00059A30	0x00126390	0	1230	1230	1100	0	0	0	0	-1	4	4	4	0	0	0	0	900	60	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 8056 5802 8857 0041
0x00B2908A	0x00059AC4	0x001263A2	0	1230	1230	1100	0	0	0	0	-1	4	4	4	0	0	0	0	900	60	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 8056 5802 8857 0042
0x00B29094	0x00059B58	0x001263B4	0	1230	1230	1100	0	0	0	0	-1	4	4	4	0	0	0	0	900	60	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 8056 5802 8857 0043
0x00B2909E	0x00059BEC	0x001263C6	0	1230	1230	1100	0	0	0	0	-1	4	4	4	0	0	0	0	900	60	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 8056 5802 8857 0043 524d 534a
0x00B29148	0x00059C80	0x001263DC	0	1230	1230	1100	0	0	0	0	-1	4	4	4	0	0	0	0	900	60	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 0054 0052
0x00B291AC	0x00059D14	0x001263EA	0	1230	1230	1110	0	0	0	0	-1	4	4	4	0	0	0	0	905	60	30	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 68ee
0x00B29210	0x00059DA8	0x001263F6	0	1230	1230	1100	0	0	0	0	-1	4	4	4	0	0	0	0	900	60	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 751f 8d04 306e 8857
0x00B293A0	0x00059E3C	0x00126408	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5c4d 8089 9ce5 3000 5927 5b66
0x00B40DC0	0x00059ED0	0x00126416	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0042 3000 00d7
0x00B40DCA	0x00059F64	0x00126438	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0042 3000 00d7
0x00B40DD4	0x00059FF8	0x0012645A	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0042 3000 00d7
0x00B40DDE	0x0005A08C	0x0012647C	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0042 3000 00d7
0x00B40DE8	0x0005A120	0x0012649E	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0042 3000 00d7
0x00B40E24	0x0005A1B4	0x001264C0	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52400990	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0041 3000 25cb ff08 0041 002d 751f 8d04 63a5 7d9a ff09
0x00B40E2E	0x0005A248	0x001264F2	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52400980	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0041 3000 25cb
0x00B40E38	0x0005A2DC	0x00126514	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52400970	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0041 3000 25cb ff08 0041 002d 751f 8d04 63a5 7d9a ff09
0x00B40E42	0x0005A370	0x00126546	0	3010	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52400960	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0041 3000 25cb ff08 8056 5802 8857 0043 524d 534a ff09
0x00B40E4C	0x0005A404	0x00126578	0	3010	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52400950	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0041 3000 25cb ff08 0041 002d 751f 8d04 63a5 7d9a ff09
0x00B40E56	0x0005A498	0x001265AA	0	3010	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52400940	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0041 3000 25cb ff08 0041 002d 751f 8d04 63a5 7d9a ff09
0x00B40E88	0x0005A52C	0x001265DC	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52300990	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 5ec3 589f 3000 25cb
0x00B40E92	0x0005A5C0	0x001265FA	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52300980	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 5ec3 589f 3000 25cb
0x00B40E9C	0x0005A654	0x00126618	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52300970	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 5ec3 589f 3000 25cb
0x00B40EEC	0x0005A6E8	0x00126636	0	3010	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52800990	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 751f 8d04 306e 8857 0020 521d 56de 3000 25cb
0x00B40F50	0x0005A77C	0x0012665E	0	3010	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52200990	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 5893 5730 8857 3000 25cb
0x00B40F5A	0x0005A810	0x0012667E	0	3010	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52200980	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 5893 5730 8857 3000 25cb
0x00B40F64	0x0005A8A4	0x0012669E	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 5893 5730 8857 3000 00d7
0x00B40FB4	0x0005A938	0x001266BE	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 68ee 3000 00d7
0x00B40FBE	0x0005A9CC	0x001266DA	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 68ee 3000 00d7
0x00B40FC8	0x0005AA60	0x001266F6	0	3010	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52700970	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 68ee 3000 25cb
0x00B40FD2	0x0005AAF4	0x00126712	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 68ee 3000 00d7
0x00B41018	0x0005AB88	0x0012672E	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 5927 5b66 3000 00d7
0x00B4107C	0x0005AC1C	0x0012674C	0	3020	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52420990	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 8056 5802 8857 0043 ff08 5f8c 534a ff09 3000 25cb
0x00B410E0	0x0005ACB0	0x00126776	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 53e4 57ce 3000 00d7
0x00B410EA	0x0005AD44	0x00126794	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 53e4 57ce 3000 00d7
0x00B410F4	0x0005ADD8	0x001267B2	0	3020	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52500970	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 53e4 57ce 3000 25cb
0x00B410FE	0x0005AE6C	0x001267D0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 53e4 57ce 3000 00d7
0x00B41108	0x0005AF00	0x001267EE	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 53e4 57ce 3000 00d7
0x00B41144	0x0005AF94	0x0012680C	0	3020	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52800980	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 751f 8d04 306e 8857 3000 25cb
0x00B4114E	0x0005B028	0x0012682E	0	3020	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52800970	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 751f 8d04 306e 8857 3000 25cb
0x00B41158	0x0005B0BC	0x00126850	0	3010	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52800960	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 751f 8d04 306e 8857 0020 521d 56de 3000 25cb
0x00B411A8	0x0005B150	0x00126878	0	3020	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52600990	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 25cb
0x00B411B2	0x0005B1E4	0x001268A0	0	3020	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52600980	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 25cb
0x00B411BC	0x0005B278	0x001268C8	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 00d7
0x00B411C6	0x0005B30C	0x001268F0	0	3020	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52600960	-1	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 25cb
0x00B411D0	0x0005B3A0	0x00126918	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 30c8 30e9 30c3 30d7 30ed 30fc 30c9 3000 00d7
0x00B4120C	0x0005B434	0x00126940	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53300990	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 6545 90f7 3000 25cb
0x00B41216	0x0005B4C8	0x0012695E	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53300980	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 6545 90f7 3000 25cb
0x00B41220	0x0005B55C	0x0012697C	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53300970	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 6545 90f7 3000 25cb
0x00B4122A	0x0005B5F0	0x0012699A	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53300960	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 6545 90f7 3000 25cb
0x00B41234	0x0005B684	0x001269B8	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 6545 90f7 3000 00d7
0x00B4123E	0x0005B718	0x001269D6	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53300940	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 6545 90f7 3000 25cb
0x00B41248	0x0005B7AC	0x001269F4	0	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53300930	-1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 6545 90f7 3000 25cb
0x00B41252	0x0005B840	0x00126A12	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09 3000 6545 90f7 3000 00d7
