infoStartAddr:	0x8AB0
numEntries:	0x1BB	443
title:	GEM_CATEGORY_PARAM_ST
paramStartAddr:	0x000029C8
entryID   	paramAddr 	infoAddr  	sortNo	manifestRate	directionalId	cateGroupId	excludeGroupId	isNegative:1	enableSlotTypeA:1	enableSlotTypeB:1	enableSlotTypeC:1	enableSlotTypeD:1	enableSlotTypeE:1	enableSlotTypeF:1	holygrailTypeGroup:7	affinityCateId_0	affinityModifyRate_0	affinityCateId_1	affinityModifyRate_1	affinityCateId_2	affinityModifyRate_2	affinityCateId_3	affinityModifyRate_3
0x0006958C	0x00008260	0x0000D762	14300	0.01	15	5015	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30e1 30a4 30f3
0x000695F0	0x00008298	0x0000D798	4300	0.01	16	5016	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30e1 30a4 30f3
0x000F4240	0x000082D0	0x0000D7CE	50	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 53d6 5f97 30bd 30a6 30eb 91cf 002b
0x000F4241	0x00008308	0x0000D7DE	51	100.00	0	0	0	1	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 53d6 5f97 30bd 30a6 30eb 91cf 002d
0x000F4242	0x00008340	0x0000D7EE	52	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30a2 30a4 30c6 30e0 30c9 30ed 30c3 30d7 7387
0x000F4243	0x00008378	0x0000D802	53	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6700 5927 0048 0050
0x000F4245	0x000083B0	0x0000D80C	54	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6700 5927 30b9 30bf 30df 30ca
0x000F4247	0x000083E8	0x0000D81A	55	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6295 3052 3010 30c0 30e1 30fc 30b8 3011
0x000F4248	0x00008420	0x0000D82C	56	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6295 3052 3010 0048 0050 56de 5fa9 3011
0x000F424A	0x00008458	0x0000D83E	57	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6295 3052 3010 9283 5f3e 56de 5fa9 3011
0x000F424C	0x00008490	0x0000D850	58	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6295 3052 3010 30bd 30a6 30eb 53d6 5f97 3011
0x000F424E	0x000084C8	0x0000D864	59	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 65ac 6483 3011
0x000F424F	0x00008500	0x0000D87C	60	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 6253 6483 3011
0x000F4250	0x00008538	0x0000D894	61	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 523a 7a81 3011
0x000F4251	0x00008570	0x0000D8AC	62	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 9283 3011
0x000F4252	0x000085A8	0x0000D8C2	63	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 9b54 6cd5 3011
0x000F4253	0x000085E0	0x0000D8DA	64	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 708e 3011 002b
0x000F4254	0x00008618	0x0000D8F2	65	100.00	0	0	0	1	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 708e 3011 002d
0x000F4255	0x00008650	0x0000D90A	66	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 96f7 3011
0x000F4256	0x00008688	0x0000D920	67	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 7269 7406 3011
0x000F4257	0x000086C0	0x0000D938	68	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 5168 3011 002b
0x000F4258	0x000086F8	0x0000D950	69	100.00	0	0	0	1	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30c0 30e1 30fc 30b8 30ab 30c3 30c8 3010 5168 3011 002d
0x000F4259	0x00008730	0x0000D968	70	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 8010 6027 5024 3010 6bd2 3011
0x000F425A	0x00008768	0x0000D976	71	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 8010 6027 5024 3010 51fa 8840 3011
0x000F425B	0x000087A0	0x0000D986	72	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 8010 6027 5024 3010 72c2 6c17 3011
0x000F425C	0x000087D8	0x0000D996	73	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 8010 6027 5024 3010 5168 3011
0x000F425D	0x00008810	0x0000D9A4	74	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 7363 5316 5ef6 9577
0x000F425E	0x00008848	0x0000D9AE	75	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6bd2 77ed 7e2e
0x000F425F	0x00008880	0x0000D9B6	76	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 51fa 8840 7de9 548c
0x000F4260	0x000088B8	0x0000D9C0	77	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 8f38 8840 6db2 56de 5fa9 91cf 002b
0x000F4261	0x000088F0	0x0000D9D0	78	100.00	0	0	0	1	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 8f38 8840 6db2 56de 5fa9 91cf 002d
0x000F4262	0x00008928	0x0000D9E0	79	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 8f38 8840 6db2 6240 6301 4e0a 9650 002b
0x000F4263	0x00008960	0x0000D9F2	80	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 8f38 8840 6db2 6240 6301 4e0a 9650 002d
0x000F4264	0x00008998	0x0000DA04	81	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 9283 5f3e 6240 6301 4e0a 9650 002b
0x000F4265	0x000089D0	0x0000DA14	82	100.00	0	0	0	1	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 9283 5f3e 6240 6301 4e0a 9650 002d
0x000F4266	0x00008A08	0x0000DA24	83	100.00	0	0	0	0	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30b9 30bf 30df 30ca 56de 5fa9 901f 5ea6 002b
0x000F4267	0x00008A40	0x0000DA38	84	100.00	0	0	0	1	1	1	1	1	1	1	0	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30b9 30bf 30df 30ca 56de 5fa9 901f 5ea6 002d
