infoStartAddr:	0x1AE88
numEntries:	0x7AF	1967
title:	OBJECT_PARAM_ST
paramStartAddr:	0x0000B8A8
entryID   	paramAddr 	infoAddr  	hp	defense	extRefTexId	materialId	animBreakIdMax	isCamHit:1	isBreakByPlayerCollide:1	isAnimBreak:1	isPenetrationBulletHit:1	isChrHit:1	isAttackBacklash:1	isDisableBreakForFirstAppear:1	isLadder:1	isAnimPauseOnRemoPlay:1	isDamageNoHit:1	isMoveObj:1	pad_1:5	defaultLodParamId	breakSfxId	navimeshFlag	pad_2[1]	paintRenderTargetSize	breakAiSoundId	pad_3[8]
0x0000119F	0x00010588	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011A0	0x000105A8	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011A3	0x000105C8	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011A9	0x000105E8	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011AA	0x00010608	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011AD	0x00010628	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011B3	0x00010648	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011B4	0x00010668	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011B7	0x00010688	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000011C6	0x000106A8	0x0001C7DA	-1	0	-1	1	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 30b9 30a4 30c3 30c1
0x000011D0	0x000106C8	0x0001C7E4	-1	0	-1	1	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 9418
0x000011DA	0x000106E8	0x0001C7E8	1	0	-1	3	0	1	0	1	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 96a0 3057 6249
0x000011F8	0x00010708	0x0001C7F0	-1	0	-1	1	0	0	0	0	0	1	1	0	0	1	0	1		-1	-1	0		256	0		 30a8 30ec 30d9 30fc 30bf
0x00001202	0x00010728	0x0001C7FC	1	0	-1	3	0	1	0	1	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5c01 5370 306e 3084 308a
0x00001203	0x00010748	0x0001C808	1	0	-1	3	0	0	1	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 7a81 304d 7834 308b 679d
0x0000120C	0x00010768	0x0001C814	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x0000120D	0x00010788	0x0001C820	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x0000120E	0x000107A8	0x0001C82C	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x0000120F	0x000107C8	0x0001C838	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001210	0x000107E8	0x0001C844	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001211	0x00010808	0x0001C850	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001212	0x00010828	0x0001C85C	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001213	0x00010848	0x0001C868	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001214	0x00010868	0x0001C874	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001215	0x00010888	0x0001C880	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001216	0x000108A8	0x0001C88C	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001217	0x000108C8	0x0001C898	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001218	0x000108E8	0x0001C8A4	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x00001219	0x00010908	0x0001C8B0	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x0000121A	0x00010928	0x0001C8BC	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x0000121B	0x00010948	0x0001C8C8	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x0000121C	0x00010968	0x0001C8D4	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x0000121D	0x00010988	0x0001C8E0	999	999	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 5e8a
0x0000125C	0x000109A8	0x0001C8EC	-1	0	-1	1	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 3068 3073 3089
0x0000125D	0x000109C8	0x0001C8F4	-1	0	-1	1	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 3068 3073 3089
0x0000128E	0x000109E8	0x00000000	-1	0	-1	-1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x0000128F	0x00010A08	0x00000000	-1	0	-1	-1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x000012C0	0x00010A28	0x0001C8FC	-1	0	-1	3	0	1	0	0	1	1	1	1	0	0	0	0		-1	-1	0		256	0		 30a6 30b8 866b 304c 96a0 308c 308b 58c1
0x000012CA	0x00010A48	0x0001C90E	999	999	-1	3	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5d29 308c 308b 5927 5e8a
0x000012D4	0x00010A68	0x0001C91A	1	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5909 8eab 3064 307c 0031 002d 0030
0x000012DE	0x00010A88	0x0001C92A	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 5909 8eab 77f3 50cf 0031 0034 002d 0031
0x000012E8	0x00010AA8	0x0001C93C	1	0	-1	3	0	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 679d
0x000012F2	0x00010AC8	0x0001C948	1	3	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30a4 30b6 30ea 30b9 69cd
0x00001324	0x00010AE8	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x00001325	0x00010B08	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x0000132E	0x00010B28	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x0000132F	0x00010B48	0x00000000	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x00001356	0x00010B68	0x0001C954	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0030
0x00001357	0x00010B88	0x0001C964	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0030
0x00001358	0x00010BA8	0x0001C974	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0030
0x00001359	0x00010BC8	0x0001C984	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0030
0x0000135A	0x00010BE8	0x0001C994	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000135B	0x00010C08	0x0001C99C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000135C	0x00010C28	0x0001C9A4	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000135D	0x00010C48	0x0001C9AC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000135E	0x00010C68	0x0001C9B4	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001360	0x00010C88	0x0001C9BC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0031
0x00001361	0x00010CA8	0x0001C9CC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0031
0x00001362	0x00010CC8	0x0001C9DC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0031
0x00001363	0x00010CE8	0x0001C9EC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0031
0x00001364	0x00010D08	0x0001C9FC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0031
0x00001365	0x00010D28	0x0001CA0C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0031
0x00001366	0x00010D48	0x0001CA1C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1 0031 0034 002d 0031
0x00001367	0x00010D68	0x0001CA2C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001368	0x00010D88	0x0001CA34	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001369	0x00010DA8	0x0001CA3C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000136A	0x00010DC8	0x0001CA44	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000136B	0x00010DE8	0x0001CA4C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000136C	0x00010E08	0x0001CA54	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001374	0x00010E28	0x00000000	-1	0	-1	-1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x00001386	0x00010E48	0x00000000	-1	0	-1	-1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x00001387	0x00010E68	0x00000000	-1	0	-1	-1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 ae88 0001
0x00001388	0x00010E88	0x0001CA5C	-1	0	-1	9	0	0	0	0	1	1	1	0	0	1	0	1		-1	-1	0		256	0		 30da 30f3 30c7 30e5 30e9 30e0
0x00001392	0x00010EA8	0x0001CA6A	-1	0	-1	9	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 30b4 30ed 30b4 30ed
0x000013EC	0x00010EC8	0x0001CA74	-1	0	-1	9	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 57ce 9580
0x000013F6	0x00010EE8	0x0001CA7A	1	90	-1	1	0	1	0	0	1	1	1	1	0	0	0	0		-1	-1	0		256	0		 58ca 308c 308b 58c1 0031
0x00001400	0x00010F08	0x0001CA86	1	90	-1	1	0	1	0	0	1	1	1	1	0	0	0	0		-1	-1	0		256	0		 58ca 308c 308b 58c1 0032
0x0000140A	0x00010F28	0x0001CA92	1	3	-1	4	0	1	0	1	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 9b54 6cd5 306e 96a0 3057 6249
0x00001414	0x00010F48	0x0001CAA0	-1	0	-1	9	0	0	0	0	0	1	1	0	0	1	0	0		-1	-1	0		256	0		 683c 5b50 6249
0x0000141E	0x00010F68	0x0001CAA8	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000141F	0x00010F88	0x0001CAB0	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001420	0x00010FA8	0x0001CAB8	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001421	0x00010FC8	0x0001CAC0	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001422	0x00010FE8	0x0001CAC8	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001423	0x00011008	0x0001CAD0	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001424	0x00011028	0x0001CAD8	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x00001450	0x00011048	0x0001CAE0	-1	0	-1	4	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30b4 30ed 30b4 30ed 306e 56de 8ee2 30ec 30d0 30fc
0x000014B4	0x00011068	0x0001CAF6	-1	0	-1	9	0	1	0	0	0	1	1	0	0	1	0	1		-1	-1	0		256	0		 7f60 30a8 30ec 30d9 30fc 30bf
0x000014B5	0x00011088	0x0001CB04	-1	0	-1	9	0	0	0	0	0	1	1	0	0	1	0	1		-1	-1	0		256	0		 7bed 7262 30a8 30ec 30d9 30fc 30bf
0x000014BE	0x000110A8	0x0001CB14	-1	0	-1	9	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 7bed 7262
0x00001518	0x000110C8	0x0001CB1A	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x00001519	0x000110E8	0x0001CB20	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x0000151A	0x00011108	0x0001CB26	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x0000151B	0x00011128	0x0001CB2C	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x0000151C	0x00011148	0x0001CB32	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x00001522	0x00011168	0x0001CB38	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x00001523	0x00011188	0x0001CB3E	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x000015AE	0x000111A8	0x0001CB44	1	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 58f7 ff11
0x000015AF	0x000111C8	0x0001CB4A	1	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 58f7 ff12
0x000015B0	0x000111E8	0x0001CB50	1	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 58f7 ff13
0x000015B8	0x00011208	0x0001CB56	1	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 706b 708e 58f7
0x000015B9	0x00011228	0x0001CB5E	1	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 706b 708e 58f7 0028 3064 3093 3067 3042 308b 7269 0029
0x000015C2	0x00011248	0x0001CB76	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 673a
0x000015CC	0x00011268	0x0001CB7A	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 6905 5b50
0x000015E0	0x00011288	0x0001CB80	-1	0	-1	9	0	1	0	0	1	1	1	0	0	1	0	1		-1	-1	0		256	0		 56de 8ee2 30a8 30ec 30d9 30fc 30bf
0x000015EA	0x000112A8	0x0001CB90	-1	0	-1	9	0	1	0	0	1	1	1	0	0	1	0	1		-1	-1	0		256	0		 56de 8ee2 5927 6a4b ff08 63cf 753b 002b 30ec 30d0 30fc 306e 30d2 30c3 30c8 ff09
0x000015EB	0x000112C8	0x0001CBB2	-1	0	-1	1	0	1	0	0	1	1	1	0	0	1	0	1		-1	-1	0		256	0		 56de 8ee2 5927 6a4b 306e 30d2 30c3 30c8
0x000015F4	0x000112E8	0x0001CBC4	-1	0	-1	1	0	1	0	0	1	1	1	0	0	1	0	1		-1	-1	0		256	0		 56de 8ee2 30a8 30ec 30d9 30fc 30bf ff08 5c4b 5185 ff09
0x000015FE	0x00011308	0x0001CBDC	-1	0	-1	1	0	1	0	0	1	1	1	0	0	1	0	1		-1	-1	0		256	0		 56de 8ee2 30a8 30ec 30d9 30fc 30bf ff08 5c4b 5185 ff09
0x00001612	0x00011328	0x0001CBF4	1	90	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 7834 58ca 67f1 ff08 5927 30fb 50cf 3064 304d ff09
0x00001613	0x00011348	0x0001CC0A	1	90	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 7834 58ca 67f1 ff08 5927 30fb 50cf 3064 304d ff09
0x00001614	0x00011368	0x0001CC20	1	90	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 7834 58ca 67f1 ff08 5927 ff09
0x00001615	0x00011388	0x0001CC2E	1	90	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 7834 58ca 67f1 ff08 5927 ff09
0x00001616	0x000113A8	0x0001CC3C	1	90	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 7834 58ca 67f1 ff08 5c0f ff09
0x00001617	0x000113C8	0x0001CC4A	1	90	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 7834 58ca 67f1 ff08 5c0f ff09
0x00001644	0x000113E8	0x0001CC58	-1	0	-1	9	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 6b63 9580
0x0000164E	0x00011408	0x0001CC5E	-1	0	-1	9	0	0	0	0	0	1	1	0	0	1	0	0		-1	-1	0		256	0		 683c 5b50 6249
0x00001658	0x00011428	0x0001CC66	-1	0	-1	4	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 6c4e 7528 6249
0x00001662	0x00011448	0x0001CC6E	-1	0	-1	4	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 738b 6bcd 6249
0x0000166C	0x00011468	0x0001CC76	1	0	-1	1	0	1	0	1	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 96a0 3057 6249
0x00001680	0x00011488	0x0001CC7E	-1	0	-1	9	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 6b63 9580 3092 958b 3051 308b 30ec 30d0 30fc
0x000016A8	0x000114A8	0x0001CC92	1	3	-1	9	0	1	0	1	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30b7 30e3 30f3 30c7 30ea 30a2
0x000016B2	0x000114C8	0x0001CCA0	1	3	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30b7 30e3 30f3 30c7 30ea 30a2 306e 9396
0x000016DA	0x000114E8	0x0001CCB2	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 3067 304b 3044 7d75
0x000016E4	0x00011508	0x0001CCBC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016E5	0x00011528	0x0001CCC4	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016E6	0x00011548	0x0001CCCC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016E7	0x00011568	0x0001CCD4	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016E8	0x00011588	0x0001CCDC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016E9	0x000115A8	0x0001CCE4	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016EA	0x000115C8	0x0001CCEC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016EB	0x000115E8	0x0001CCF4	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016EC	0x00011608	0x0001CCFC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016ED	0x00011628	0x0001CD04	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016EE	0x00011648	0x0001CD0C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x000016EF	0x00011668	0x0001CD14	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 306e 58c1
0x0000170C	0x00011688	0x0001CD1C	999	999	-1	1	0	1	0	1	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 9a0e 58eb 50cf
0x00001716	0x000116A8	0x0001CD24	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 6905 5b50
0x00001717	0x000116C8	0x0001CD2A	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 516d 76ee 306e 6905 5b50
0x00001720	0x000116E8	0x0001CD36	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 4e38 30c6 30fc 30d6 30eb
0x0000172A	0x00011708	0x0001CD42	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 58f7 306e 3042 308b 68da
0x00001734	0x00011728	0x0001CD4E	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 8896 673a
0x0000173E	0x00011748	0x0001CD54	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 793c 62dd 5802 306e 30d9 30f3 30c1
0x0000173F	0x00011768	0x0001CD64	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30d9 30f3 30c1
0x00001740	0x00011788	0x0001CD6C	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30df 30cb 30d9 30f3 30c1
0x00001748	0x000117A8	0x0001CD78	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 4f5c 696d 53f0 306e 30d9 30f3 30c1
0x0000174D	0x000117C8	0x0001CD88	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5de8 4eba 935b 51b6 5c4b 306e 6905 5b50
0x0000174F	0x000117E8	0x0001CD9A	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5de8 4eba 5974 96b7 935b 51b6 5c4b 306e 58f7
0x00001750	0x00011808	0x0001CDAE	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5de8 4eba 5974 96b7 935b 51b6 5c4b 306e 6a3d
0x00001751	0x00011828	0x0001CDC2	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5de8 4eba 5974 96b7 935b 51b6 5c4b 306e 6876
0x00001752	0x00011848	0x0001CDD6	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 673a ff11 ff08 5927 ff09
0x00001753	0x00011868	0x0001CDE2	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 673a ff12 ff08 5c0f ff09
0x00001754	0x00011888	0x0001CDEE	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 673a ff13 ff08 4f5c 696d 53f0 ff09
0x0000175C	0x000118A8	0x0001CDFE	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5dfb 7269 4fdd 7ba1 7bb1 ff08 5927 ff09
0x0000175D	0x000118C8	0x0001CE10	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5dfb 7269 4fdd 7ba1 7bb1 ff08 5927 30fb 84cb 3042 304d ff09
0x0000175E	0x000118E8	0x0001CE2A	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5dfb 7269 4fdd 7ba1 7bb1 ff08 5c0f ff09
0x0000175F	0x00011908	0x0001CE3C	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5dfb 7269 4fdd 7ba1 7bb1 ff08 5c0f 30fb 84cb 3042 304d ff09
0x00001766	0x00011928	0x0001CE56	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 9ad8 7d1a 58f7
0x00001770	0x00011948	0x0001CE5E	-1	0	-1	9	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 6c34 9580
0x0000177A	0x00011968	0x0001CE64	-1	0	-1	9	0	0	0	0	0	1	1	0	0	1	0	0		-1	-1	0		256	0		 683c 5b50 6249
0x000017D4	0x00011988	0x0001CE6C	-1	0	-1	9	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30a8 30ec 30d9 30fc 30bf 547c 3073 30b9 30a4 30c3 30c1
